strategy,signal_date,entry_date,exit_date,hold_days,rebalance_step,selected_count,max_per_industry,industry_penalty_step,symbol,name,industry,industry_key,is_bs_candidate,sort_col,rank_score,score,dynamic_factor_score,score_liq_breakout_adj,liquidity_detail_score,s_breakout,s_liquidity,s_relative_amount,s_amount_ratio_5_20,s_low_impact_cost,s_amount_stability,bs_score_v2,bs_consensus_score,bs_model_rank_score,bs_model_prob,bs_model_expected_mdd,pool_type,bs_gate_label,entry_open,exit_close,gross_ret
baseline_full_liquidity_industry_penalty_0p10pt,2026-02-24,2026-02-25,2026-03-10,10,10,5,,0.1,300308,中际旭创,通信设备,通信设备,0,s_liquidity,30.0,34.32,38.438819845864636,34.32,85.3944719018854,47.87,30.0,71.62731100128134,62.74940508877906,99.5789859051803,67.19751052535237,42.29,,,,,,,550.6504,547.6468,-0.005454640548703815
baseline_full_liquidity_industry_penalty_0p10pt,2026-02-24,2026-02-25,2026-03-10,10,10,5,,0.1,601899,紫金矿业,铜,铜,0,s_liquidity,29.99,40.07,73.5775402974228,40.07,70.78750869485631,47.87,29.99,22.496796631887243,18.872414424308985,99.76203551162365,85.06315211422294,52.47,,,,,,,39.4,37.13,-0.057614213197969444
baseline_full_liquidity_industry_penalty_0p10pt,2026-02-24,2026-02-25,2026-03-10,10,10,5,,0.1,300750,宁德时代,电气设备,电气设备,0,s_liquidity,29.98,58.56,83.0676113455292,58.56,76.30318872414423,47.87,29.98,40.54548782720117,40.25260845689182,99.67051070840198,72.32289950576606,53.88,,,,,,,369.3934,382.2011,0.03467224915225886
baseline_full_liquidity_industry_penalty_0p10pt,2026-02-24,2026-02-25,2026-03-10,10,10,5,,0.1,300058,蓝色光标,广告包装,广告包装,0,s_liquidity,29.98,34.75,39.58624115634979,34.75,74.79211422295441,47.87,29.98,15.376166941241076,49.496613582280794,98.82848251876258,94.94783086216366,42.55,,,,,,,18.35,16.9,-0.07901907356948246
baseline_full_liquidity_industry_penalty_0p10pt,2026-02-24,2026-02-25,2026-03-10,10,10,5,,0.1,300136,信维通信,元器件,元器件,0,s_liquidity,29.97,31.56,35.61225232608715,31.559999999999995,67.5199487461102,47.87,29.97,3.9172615778876074,13.856855207761305,98.71865275489657,98.90170236133993,41.95,,,,,,,73.05,70.27,-0.038056125941136276
baseline_full_liquidity_industry_penalty_0p25pt,2026-02-24,2026-02-25,2026-03-10,10,10,5,,0.25,300308,中际旭创,通信设备,通信设备,0,s_liquidity,30.0,34.32,38.438819845864636,34.32,85.3944719018854,47.87,30.0,71.62731100128134,62.74940508877906,99.5789859051803,67.19751052535237,42.29,,,,,,,550.6504,547.6468,-0.005454640548703815
baseline_full_liquidity_industry_penalty_0p25pt,2026-02-24,2026-02-25,2026-03-10,10,10,5,,0.25,601899,紫金矿业,铜,铜,0,s_liquidity,29.99,40.07,73.5775402974228,40.07,70.78750869485631,47.87,29.99,22.496796631887243,18.872414424308985,99.76203551162365,85.06315211422294,52.47,,,,,,,39.4,37.13,-0.057614213197969444
baseline_full_liquidity_industry_penalty_0p25pt,2026-02-24,2026-02-25,2026-03-10,10,10,5,,0.25,300750,宁德时代,电气设备,电气设备,0,s_liquidity,29.98,58.56,83.0676113455292,58.56,76.30318872414423,47.87,29.98,40.54548782720117,40.25260845689182,99.67051070840198,72.32289950576606,53.88,,,,,,,369.3934,382.2011,0.03467224915225886
baseline_full_liquidity_industry_penalty_0p25pt,2026-02-24,2026-02-25,2026-03-10,10,10,5,,0.25,300058,蓝色光标,广告包装,广告包装,0,s_liquidity,29.98,34.75,39.58624115634979,34.75,74.79211422295441,47.87,29.98,15.376166941241076,49.496613582280794,98.82848251876258,94.94783086216366,42.55,,,,,,,18.35,16.9,-0.07901907356948246
baseline_full_liquidity_industry_penalty_0p25pt,2026-02-24,2026-02-25,2026-03-10,10,10,5,,0.25,300136,信维通信,元器件,元器件,0,s_liquidity,29.97,31.56,35.61225232608715,31.559999999999995,67.5199487461102,47.87,29.97,3.9172615778876074,13.856855207761305,98.71865275489657,98.90170236133993,41.95,,,,,,,73.05,70.27,-0.038056125941136276
baseline_full_liquidity_industry_penalty_0p50pt,2026-02-24,2026-02-25,2026-03-10,10,10,5,,0.5,300308,中际旭创,通信设备,通信设备,0,s_liquidity,30.0,34.32,38.438819845864636,34.32,85.3944719018854,47.87,30.0,71.62731100128134,62.74940508877906,99.5789859051803,67.19751052535237,42.29,,,,,,,550.6504,547.6468,-0.005454640548703815
baseline_full_liquidity_industry_penalty_0p50pt,2026-02-24,2026-02-25,2026-03-10,10,10,5,,0.5,601899,紫金矿业,铜,铜,0,s_liquidity,29.99,40.07,73.5775402974228,40.07,70.78750869485631,47.87,29.99,22.496796631887243,18.872414424308985,99.76203551162365,85.06315211422294,52.47,,,,,,,39.4,37.13,-0.057614213197969444
baseline_full_liquidity_industry_penalty_0p50pt,2026-02-24,2026-02-25,2026-03-10,10,10,5,,0.5,300750,宁德时代,电气设备,电气设备,0,s_liquidity,29.98,58.56,83.0676113455292,58.56,76.30318872414423,47.87,29.98,40.54548782720117,40.25260845689182,99.67051070840198,72.32289950576606,53.88,,,,,,,369.3934,382.2011,0.03467224915225886
baseline_full_liquidity_industry_penalty_0p50pt,2026-02-24,2026-02-25,2026-03-10,10,10,5,,0.5,300058,蓝色光标,广告包装,广告包装,0,s_liquidity,29.98,34.75,39.58624115634979,34.75,74.79211422295441,47.87,29.98,15.376166941241076,49.496613582280794,98.82848251876258,94.94783086216366,42.55,,,,,,,18.35,16.9,-0.07901907356948246
baseline_full_liquidity_industry_penalty_0p50pt,2026-02-24,2026-02-25,2026-03-10,10,10,5,,0.5,300136,信维通信,元器件,元器件,0,s_liquidity,29.97,31.56,35.61225232608715,31.559999999999995,67.5199487461102,47.87,29.97,3.9172615778876074,13.856855207761305,98.71865275489657,98.90170236133993,41.95,,,,,,,73.05,70.27,-0.038056125941136276
baseline_full_liquidity_industry_penalty_1pt,2026-02-24,2026-02-25,2026-03-10,10,10,5,,1.0,300308,中际旭创,通信设备,通信设备,0,s_liquidity,30.0,34.32,38.438819845864636,34.32,85.3944719018854,47.87,30.0,71.62731100128134,62.74940508877906,99.5789859051803,67.19751052535237,42.29,,,,,,,550.6504,547.6468,-0.005454640548703815
baseline_full_liquidity_industry_penalty_1pt,2026-02-24,2026-02-25,2026-03-10,10,10,5,,1.0,601899,紫金矿业,铜,铜,0,s_liquidity,29.99,40.07,73.5775402974228,40.07,70.78750869485631,47.87,29.99,22.496796631887243,18.872414424308985,99.76203551162365,85.06315211422294,52.47,,,,,,,39.4,37.13,-0.057614213197969444
baseline_full_liquidity_industry_penalty_1pt,2026-02-24,2026-02-25,2026-03-10,10,10,5,,1.0,300750,宁德时代,电气设备,电气设备,0,s_liquidity,29.98,58.56,83.0676113455292,58.56,76.30318872414423,47.87,29.98,40.54548782720117,40.25260845689182,99.67051070840198,72.32289950576606,53.88,,,,,,,369.3934,382.2011,0.03467224915225886
baseline_full_liquidity_industry_penalty_1pt,2026-02-24,2026-02-25,2026-03-10,10,10,5,,1.0,300058,蓝色光标,广告包装,广告包装,0,s_liquidity,29.98,34.75,39.58624115634979,34.75,74.79211422295441,47.87,29.98,15.376166941241076,49.496613582280794,98.82848251876258,94.94783086216366,42.55,,,,,,,18.35,16.9,-0.07901907356948246
baseline_full_liquidity_industry_penalty_1pt,2026-02-24,2026-02-25,2026-03-10,10,10,5,,1.0,300136,信维通信,元器件,元器件,0,s_liquidity,29.97,31.56,35.61225232608715,31.559999999999995,67.5199487461102,47.87,29.97,3.9172615778876074,13.856855207761305,98.71865275489657,98.90170236133993,41.95,,,,,,,73.05,70.27,-0.038056125941136276
baseline_full_liquidity_industry_penalty_2pt,2026-02-24,2026-02-25,2026-03-10,10,10,5,,2.0,300308,中际旭创,通信设备,通信设备,0,s_liquidity,30.0,34.32,38.438819845864636,34.32,85.3944719018854,47.87,30.0,71.62731100128134,62.74940508877906,99.5789859051803,67.19751052535237,42.29,,,,,,,550.6504,547.6468,-0.005454640548703815
baseline_full_liquidity_industry_penalty_2pt,2026-02-24,2026-02-25,2026-03-10,10,10,5,,2.0,601899,紫金矿业,铜,铜,0,s_liquidity,29.99,40.07,73.5775402974228,40.07,70.78750869485631,47.87,29.99,22.496796631887243,18.872414424308985,99.76203551162365,85.06315211422294,52.47,,,,,,,39.4,37.13,-0.057614213197969444
baseline_full_liquidity_industry_penalty_2pt,2026-02-24,2026-02-25,2026-03-10,10,10,5,,2.0,300750,宁德时代,电气设备,电气设备,0,s_liquidity,29.98,58.56,83.0676113455292,58.56,76.30318872414423,47.87,29.98,40.54548782720117,40.25260845689182,99.67051070840198,72.32289950576606,53.88,,,,,,,369.3934,382.2011,0.03467224915225886
baseline_full_liquidity_industry_penalty_2pt,2026-02-24,2026-02-25,2026-03-10,10,10,5,,2.0,300058,蓝色光标,广告包装,广告包装,0,s_liquidity,29.98,34.75,39.58624115634979,34.75,74.79211422295441,47.87,29.98,15.376166941241076,49.496613582280794,98.82848251876258,94.94783086216366,42.55,,,,,,,18.35,16.9,-0.07901907356948246
baseline_full_liquidity_industry_penalty_2pt,2026-02-24,2026-02-25,2026-03-10,10,10,5,,2.0,300136,信维通信,元器件,元器件,0,s_liquidity,29.97,31.56,35.61225232608715,31.559999999999995,67.5199487461102,47.87,29.97,3.9172615778876074,13.856855207761305,98.71865275489657,98.90170236133993,41.95,,,,,,,73.05,70.27,-0.038056125941136276
baseline_full_dynamic_factor_industry_cap2,2026-02-24,2026-02-25,2026-03-10,10,10,5,2.0,0.0,002008,大族激光,专用机械,专用机械,1,dynamic_factor_score,99.98723648120139,77.23,99.98723648120139,77.23,87.12787113307706,99.79,28.59,96.44883763499908,87.24144243089877,94.96613582280798,23.86966868021234,72.71,,,,,TRADE,,58.6,73.01,0.24590443686006824
baseline_full_dynamic_factor_industry_cap2,2026-02-24,2026-02-25,2026-03-10,10,10,5,2.0,0.0,300008,天海防务,船舶,船舶,1,dynamic_factor_score,99.97850415965603,77.71,99.97850415965603,77.71,86.56593812923303,97.29,28.08,96.90646165110745,93.88614314479223,92.14717188358044,18.396485447556287,72.04,,,,,TRADE,,9.51,9.02,-0.051524710830704534
baseline_full_dynamic_factor_industry_cap2,2026-02-24,2026-02-25,2026-03-10,10,10,5,2.0,0.0,688702,盛科通信-U,半导体,半导体,0,dynamic_factor_score,99.96977183811062,80.18,99.96977183811062,80.18,89.67538714991764,98.7,26.96,98.93831228262859,96.26578802855575,93.19055464030752,55.22606626395753,71.83,,,,,,,200.62,206.9,0.03130296082145345
baseline_full_dynamic_factor_industry_cap2,2026-02-24,2026-02-25,2026-03-10,10,10,5,2.0,0.0,603331,百达精工,专用机械,专用机械,0,dynamic_factor_score,99.91636720077014,76.3,99.91636720077014,76.3,79.563067911404,99.79,24.06,99.17627677100495,94.83800109829764,86.41771920190372,4.594545121727988,70.78,,,,,,,19.99,17.28,-0.1355677838919459
baseline_full_dynamic_factor_industry_cap2,2026-02-24,2026-02-25,2026-03-10,10,10,5,2.0,0.0,603163,圣晖集成,建筑工程,建筑工程,0,dynamic_factor_score,99.84801887299959,77.08,99.84801887299959,77.08,79.25823174080173,99.29,23.83,89.30990298370858,73.53102690829215,71.92019037159069,78.05235218744279,70.28,,,,,,,131.99,110.75,-0.16092128191529664
liq_top_10_then_score_industry_cap2,2026-02-24,2026-02-25,2026-03-10,10,10,5,2.0,0.0,300008,天海防务,船舶,船舶,1,score,77.71,77.71,99.97850415965603,77.71,86.56593812923303,97.29,28.08,96.90646165110745,93.88614314479223,92.14717188358044,18.396485447556287,72.04,,,,,TRADE,,9.51,9.02,-0.051524710830704534
liq_top_10_then_score_industry_cap2,2026-02-24,2026-02-25,2026-03-10,10,10,5,2.0,0.0,002008,大族激光,专用机械,专用机械,1,score,77.23,77.23,99.98723648120139,77.23,87.12787113307706,99.79,28.59,96.44883763499908,87.24144243089877,94.96613582280798,23.86966868021234,72.71,,,,,TRADE,,58.6,73.01,0.24590443686006824
liq_top_10_then_score_industry_cap2,2026-02-24,2026-02-25,2026-03-10,10,10,5,2.0,0.0,002009,天奇股份,工程机械,工程机械,0,score,76.98,76.98,99.82971391235523,76.98,86.7175398132894,96.45,29.13,97.10781621819513,93.59326377448288,95.22240527182866,1.336262127036427,69.92,,,,,,,34.44,28.53,-0.17160278745644586
liq_top_10_then_score_industry_cap2,2026-02-24,2026-02-25,2026-03-10,10,10,5,2.0,0.0,002497,雅化集团,小金属,小金属,0,score,76.03,76.03,99.25252292027703,76.03,78.74673256452499,97.84,27.6,79.69979864543292,55.79352004393191,93.7030935383489,35.82280798096284,65.78,,,,,,,28.24,24.77,-0.12287535410764872
liq_top_10_then_score_industry_cap2,2026-02-24,2026-02-25,2026-03-10,10,10,5,2.0,0.0,000338,潍柴动力,汽车配件,汽车配件,0,score,74.73,74.73,99.82316176244136,74.73,90.99883580450302,98.72,29.46,92.16547684422478,80.83470620538165,97.63866007688084,65.14735493318689,70.68,,,,,,,29.39,27.82,-0.05341953045253489
liq_top_10_then_score_industry_penalty_5pt,2026-02-24,2026-02-25,2026-03-10,10,10,5,,5.0,300008,天海防务,船舶,船舶,1,score,77.71,77.71,99.97850415965603,77.71,86.56593812923303,97.29,28.08,96.90646165110745,93.88614314479223,92.14717188358044,18.396485447556287,72.04,,,,,TRADE,,9.51,9.02,-0.051524710830704534
liq_top_10_then_score_industry_penalty_5pt,2026-02-24,2026-02-25,2026-03-10,10,10,5,,5.0,002008,大族激光,专用机械,专用机械,1,score,77.23,77.23,99.98723648120139,77.23,87.12787113307706,99.79,28.59,96.44883763499908,87.24144243089877,94.96613582280798,23.86966868021234,72.71,,,,,TRADE,,58.6,73.01,0.24590443686006824
liq_top_10_then_score_industry_penalty_5pt,2026-02-24,2026-02-25,2026-03-10,10,10,5,,5.0,002009,天奇股份,工程机械,工程机械,0,score,76.98,76.98,99.82971391235523,76.98,86.7175398132894,96.45,29.13,97.10781621819513,93.59326377448288,95.22240527182866,1.336262127036427,69.92,,,,,,,34.44,28.53,-0.17160278745644586
liq_top_10_then_score_industry_penalty_5pt,2026-02-24,2026-02-25,2026-03-10,10,10,5,,5.0,002497,雅化集团,小金属,小金属,0,score,76.03,76.03,99.25252292027703,76.03,78.74673256452499,97.84,27.6,79.69979864543292,55.79352004393191,93.7030935383489,35.82280798096284,65.78,,,,,,,28.24,24.77,-0.12287535410764872
liq_top_10_then_score_industry_penalty_5pt,2026-02-24,2026-02-25,2026-03-10,10,10,5,,5.0,000338,潍柴动力,汽车配件,汽车配件,0,score,74.73,74.73,99.82316176244136,74.73,90.99883580450302,98.72,29.46,92.16547684422478,80.83470620538165,97.63866007688084,65.14735493318689,70.68,,,,,,,29.39,27.82,-0.05341953045253489
liq_top_10_then_score_industry_penalty_10pt,2026-02-24,2026-02-25,2026-03-10,10,10,5,,10.0,300008,天海防务,船舶,船舶,1,score,77.71,77.71,99.97850415965603,77.71,86.56593812923303,97.29,28.08,96.90646165110745,93.88614314479223,92.14717188358044,18.396485447556287,72.04,,,,,TRADE,,9.51,9.02,-0.051524710830704534
liq_top_10_then_score_industry_penalty_10pt,2026-02-24,2026-02-25,2026-03-10,10,10,5,,10.0,002008,大族激光,专用机械,专用机械,1,score,77.23,77.23,99.98723648120139,77.23,87.12787113307706,99.79,28.59,96.44883763499908,87.24144243089877,94.96613582280798,23.86966868021234,72.71,,,,,TRADE,,58.6,73.01,0.24590443686006824
liq_top_10_then_score_industry_penalty_10pt,2026-02-24,2026-02-25,2026-03-10,10,10,5,,10.0,002009,天奇股份,工程机械,工程机械,0,score,76.98,76.98,99.82971391235523,76.98,86.7175398132894,96.45,29.13,97.10781621819513,93.59326377448288,95.22240527182866,1.336262127036427,69.92,,,,,,,34.44,28.53,-0.17160278745644586
liq_top_10_then_score_industry_penalty_10pt,2026-02-24,2026-02-25,2026-03-10,10,10,5,,10.0,002497,雅化集团,小金属,小金属,0,score,76.03,76.03,99.25252292027703,76.03,78.74673256452499,97.84,27.6,79.69979864543292,55.79352004393191,93.7030935383489,35.82280798096284,65.78,,,,,,,28.24,24.77,-0.12287535410764872
liq_top_10_then_score_industry_penalty_10pt,2026-02-24,2026-02-25,2026-03-10,10,10,5,,10.0,000338,潍柴动力,汽车配件,汽车配件,0,score,74.73,74.73,99.82316176244136,74.73,90.99883580450302,98.72,29.46,92.16547684422478,80.83470620538165,97.63866007688084,65.14735493318689,70.68,,,,,,,29.39,27.82,-0.05341953045253489
tiered_liquidity_then_score_industry_cap2,2026-02-24,2026-02-25,2026-03-10,10,10,5,2.0,0.0,300008,天海防务,船舶,船舶,1,score,77.71,77.71,99.97850415965603,77.71,86.56593812923303,97.29,28.08,96.90646165110745,93.88614314479223,92.14717188358044,18.396485447556287,72.04,,,,,TRADE,,9.51,9.02,-0.051524710830704534
tiered_liquidity_then_score_industry_cap2,2026-02-24,2026-02-25,2026-03-10,10,10,5,2.0,0.0,002008,大族激光,专用机械,专用机械,1,score,77.23,77.23,99.98723648120139,77.23,87.12787113307706,99.79,28.59,96.44883763499908,87.24144243089877,94.96613582280798,23.86966868021234,72.71,,,,,TRADE,,58.6,73.01,0.24590443686006824
tiered_liquidity_then_score_industry_cap2,2026-02-24,2026-02-25,2026-03-10,10,10,5,2.0,0.0,002009,天奇股份,工程机械,工程机械,0,score,76.98,76.98,99.82971391235523,76.98,86.7175398132894,96.45,29.13,97.10781621819513,93.59326377448288,95.22240527182866,1.336262127036427,69.92,,,,,,,34.44,28.53,-0.17160278745644586
tiered_liquidity_then_score_industry_cap2,2026-02-24,2026-02-25,2026-03-10,10,10,5,2.0,0.0,000688,国城矿业,铅锌,铅锌,1,score,76.29,76.29,99.73180734973427,76.29,77.1710708401977,98.17,26.34,78.9492952590152,68.62529745561046,80.79809628409299,38.47702727439136,69.33,,,,,TRADE,,34.2184,35.1112,0.026091225773267945
tiered_liquidity_then_score_industry_cap2,2026-02-24,2026-02-25,2026-03-10,10,10,5,2.0,0.0,002497,雅化集团,小金属,小金属,0,score,76.03,76.03,99.25252292027703,76.03,78.74673256452499,97.84,27.6,79.69979864543292,55.79352004393191,93.7030935383489,35.82280798096284,65.78,,,,,,,28.24,24.77,-0.12287535410764872
tiered_liquidity_then_score_industry_penalty_5pt,2026-02-24,2026-02-25,2026-03-10,10,10,5,,5.0,300008,天海防务,船舶,船舶,1,score,77.71,77.71,99.97850415965603,77.71,86.56593812923303,97.29,28.08,96.90646165110745,93.88614314479223,92.14717188358044,18.396485447556287,72.04,,,,,TRADE,,9.51,9.02,-0.051524710830704534
tiered_liquidity_then_score_industry_penalty_5pt,2026-02-24,2026-02-25,2026-03-10,10,10,5,,5.0,002008,大族激光,专用机械,专用机械,1,score,77.23,77.23,99.98723648120139,77.23,87.12787113307706,99.79,28.59,96.44883763499908,87.24144243089877,94.96613582280798,23.86966868021234,72.71,,,,,TRADE,,58.6,73.01,0.24590443686006824
tiered_liquidity_then_score_industry_penalty_5pt,2026-02-24,2026-02-25,2026-03-10,10,10,5,,5.0,002009,天奇股份,工程机械,工程机械,0,score,76.98,76.98,99.82971391235523,76.98,86.7175398132894,96.45,29.13,97.10781621819513,93.59326377448288,95.22240527182866,1.336262127036427,69.92,,,,,,,34.44,28.53,-0.17160278745644586
tiered_liquidity_then_score_industry_penalty_5pt,2026-02-24,2026-02-25,2026-03-10,10,10,5,,5.0,000688,国城矿业,铅锌,铅锌,1,score,76.29,76.29,99.73180734973427,76.29,77.1710708401977,98.17,26.34,78.9492952590152,68.62529745561046,80.79809628409299,38.47702727439136,69.33,,,,,TRADE,,34.2184,35.1112,0.026091225773267945
tiered_liquidity_then_score_industry_penalty_5pt,2026-02-24,2026-02-25,2026-03-10,10,10,5,,5.0,002497,雅化集团,小金属,小金属,0,score,76.03,76.03,99.25252292027703,76.03,78.74673256452499,97.84,27.6,79.69979864543292,55.79352004393191,93.7030935383489,35.82280798096284,65.78,,,,,,,28.24,24.77,-0.12287535410764872
liq20_score_b_bonus_0pct,2026-02-24,2026-02-25,2026-03-10,10,10,5,,0.0,688702,盛科通信-U,半导体,半导体,0,score,80.18,80.18,99.96977183811062,80.18,89.67538714991764,98.7,26.96,98.93831228262859,96.26578802855575,93.19055464030752,55.22606626395753,71.83,,,,,,,200.62,206.9,0.03130296082145345
liq20_score_b_bonus_0pct,2026-02-24,2026-02-25,2026-03-10,10,10,5,,0.0,300008,天海防务,船舶,船舶,1,score,77.71,77.71,99.97850415965603,77.71,86.56593812923303,97.29,28.08,96.90646165110745,93.88614314479223,92.14717188358044,18.396485447556287,72.04,,,,,TRADE,,9.51,9.02,-0.051524710830704534
liq20_score_b_bonus_0pct,2026-02-24,2026-02-25,2026-03-10,10,10,5,,0.0,002008,大族激光,专用机械,专用机械,1,score,77.23,77.23,99.98723648120139,77.23,87.12787113307706,99.79,28.59,96.44883763499908,87.24144243089877,94.96613582280798,23.86966868021234,72.71,,,,,TRADE,,58.6,73.01,0.24590443686006824
liq20_score_b_bonus_0pct,2026-02-24,2026-02-25,2026-03-10,10,10,5,,0.0,002009,天奇股份,工程机械,工程机械,0,score,76.98,76.98,99.82971391235523,76.98,86.7175398132894,96.45,29.13,97.10781621819513,93.59326377448288,95.22240527182866,1.336262127036427,69.92,,,,,,,34.44,28.53,-0.17160278745644586
liq20_score_b_bonus_0pct,2026-02-24,2026-02-25,2026-03-10,10,10,5,,0.0,002169,智光电气,电气设备,电气设备,0,score,76.71,76.71,99.7628758291772,76.71,80.71710781621819,98.15,25.59,95.8264689730917,86.1431447922387,89.07193849533223,11.495515284642138,69.37,,,,,,,15.55,16.18,0.04051446945337611
