trade_date,symbol,shares,close_price,market_value,label
2024-05-23,600066,700,24.54,17178.0,S60
2024-05-23,601668,10000,5.79,57900.0,S60
2024-05-23,603993,11300,8.17,92321.0,S60
2024-05-24,000002,2600,8.99,23374.0,S60
2024-05-24,600066,700,24.56,17192.0,S60
2024-05-24,601668,10000,5.7,57000.0,S60
2024-05-24,603993,11300,8.18,92434.0,S60
2024-05-24,300641,2600,31.77,82602.0,S60
2024-05-27,000002,2600,8.87,23062.0,S60
2024-05-27,600066,700,25.17,17619.0,S60
2024-05-27,601668,10000,5.75,57500.0,S60
2024-05-27,603993,11300,8.54,96502.0,S60
2024-05-27,300641,2600,32.82,85332.0,S60
2024-05-28,000002,2600,8.52,22152.0,S60
2024-05-28,600066,700,24.81,17367.0,S60
2024-05-28,601668,10000,5.68,56800.0,S60
2024-05-28,603993,11300,8.54,96502.0,S60
2024-05-28,300641,2600,27.16,70616.0,S60
2024-05-29,000002,2600,8.58,22308.0,S60
2024-05-29,600066,700,24.48,17136.0,S60
2024-05-29,601668,10000,5.7,57000.0,S60
2024-05-29,603993,11300,8.76,98988.0,S60
2024-05-29,300641,2600,25.77,67002.0,S60
2024-05-30,000002,2600,8.27,21502.0,S60
2024-05-30,600066,700,24.54,17178.0,S60
2024-05-30,601668,10000,5.65,56500.0,S60
2024-05-30,603993,11300,8.34,94242.0,S60
2024-05-30,300641,2600,24.02,62452.0,S60
2024-05-31,000002,2600,8.25,21450.0,S60
2024-05-31,600066,700,24.35,17045.0,S60
2024-05-31,601668,10000,5.63,56300.0,S60
2024-05-31,603993,11300,8.34,94242.0,S60
2024-05-31,300641,2600,24.79,64454.0,S60
2024-06-03,603993,11300,8.17,92321.0,S60
2024-06-03,300641,2600,22.77,59202.0,S60
2024-06-03,002155,700,18.5,12950.0,S60
2024-06-03,601020,1000,15.27,15270.0,S60
2024-06-03,601985,7100,10.03,71213.0,S60
2024-06-04,300641,2600,25.86,67236.0,S60
2024-06-04,002155,700,19.21,13447.0,S60
2024-06-04,601020,1000,15.25,15250.0,S60
2024-06-04,601985,7100,10.13,71923.0,S60
2024-06-04,600900,3500,27.48,96180.0,S60
2024-06-05,300641,2600,26.07,67782.0,S60
2024-06-05,002155,700,18.65,13055.0,S60
2024-06-05,601020,1000,14.51,14510.0,S60
2024-06-05,601985,7100,10.17,72207.0,S60
2024-06-05,600900,3500,27.96,97860.0,S60
2024-06-06,300641,2600,26.65,69290.0,S60
2024-06-06,002155,700,18.89,13223.0,S60
2024-06-06,601020,1000,15.0,15000.0,S60
2024-06-06,601985,7100,10.15,72065.0,S60
2024-06-06,600900,3500,28.03,98105.0,S60
2024-06-07,002155,700,18.35,12845.0,S60
2024-06-07,601020,1000,14.06,14060.0,S60
2024-06-07,601985,7100,10.4,73840.0,S60
2024-06-07,600900,3500,28.31,99085.0,S60
2024-06-07,300552,1700,37.02,62934.0,S60
2024-06-11,002155,700,17.83,12481.0,S60
2024-06-11,601020,1000,14.23,14230.0,S60
2024-06-11,601985,7100,10.28,72988.0,S60
2024-06-11,600900,3500,28.18,98630.0,S60
2024-06-11,300552,1700,36.94,62798.0,S60
2024-06-12,002155,700,17.92,12544.0,S60
2024-06-12,601020,1000,14.59,14590.0,S60
2024-06-12,601985,7100,10.34,73414.0,S60
2024-06-12,600900,3500,28.38,99330.0,S60
2024-06-12,300552,1700,36.2,61540.0,S60
2024-06-13,002155,700,17.28,12096.0,S60
2024-06-13,601020,1000,13.85,13850.0,S60
2024-06-13,601985,7100,10.43,74053.0,S60
2024-06-13,600900,3500,28.7,100450.0,S60
2024-06-13,300552,1700,35.47,60299.0,S60
2024-06-14,002155,700,17.28,12096.0,S60
2024-06-14,601020,1000,14.08,14080.0,S60
2024-06-14,601985,7100,10.04,71284.0,S60
2024-06-14,600900,3500,27.9,97650.0,S60
2024-06-14,300552,1700,38.82,65994.0,S60
2024-06-17,002155,700,17.08,11956.0,S60
2024-06-17,601020,1000,14.17,14170.0,S60
2024-06-17,601985,7100,10.03,71213.0,S60
2024-06-17,600900,3500,27.89,97615.0,S60
2024-06-17,300552,1700,39.45,67065.0,S60
2024-06-18,600900,3500,27.8,97300.0,S60
2024-06-18,300552,1700,45.03,76551.0,S60
2024-06-18,000021,1100,16.05,17655.0,S60
2024-06-18,000858,300,133.89,40167.0,S60
2024-06-18,600028,6300,6.02,37926.0,S60
2024-06-19,300552,1700,44.16,75072.0,S60
2024-06-19,000021,1100,16.13,17743.0,S60
2024-06-19,000858,300,134.22,40266.0,S60
2024-06-19,600028,6300,6.07,38241.0,S60
2024-06-19,002230,2300,43.04,98992.0,S60
2024-06-20,300552,1700,42.45,72165.0,S60
2024-06-20,000021,1100,15.6,17160.0,S60
2024-06-20,000858,300,132.2,39660.0,S60
2024-06-20,600028,6300,6.17,38871.0,S60
2024-06-20,002230,2300,42.1,96830.0,S60
2024-06-21,300552,1700,42.74,72658.0,S60
2024-06-21,000021,1100,15.28,16808.0,S60
2024-06-21,000858,300,130.2,39060.0,S60
2024-06-21,600028,6300,6.14,38682.0,S60
2024-06-21,002230,2300,42.73,98279.0,S60
2024-06-24,000021,1100,14.8,16280.0,S60
2024-06-24,000858,300,131.03,39309.0,S60
2024-06-24,600028,6300,6.13,38619.0,S60
2024-06-24,002230,2300,41.48,95404.0,S60
2024-06-24,600809,300,219.14,65742.0,S60
2024-06-25,000021,1100,14.29,15719.0,S60
2024-06-25,000858,300,131.51,39453.0,S60
2024-06-25,600028,6300,6.11,38493.0,S60
2024-06-25,002230,2300,41.51,95473.0,S60
2024-06-25,600809,300,218.77,65631.0,S60
2024-06-26,000021,1100,14.72,16192.0,S60
2024-06-26,000858,300,131.3,39390.0,S60
2024-06-26,600028,6300,6.15,38745.0,S60
2024-06-26,002230,2300,44.76,102948.0,S60
2024-06-26,600809,300,218.05,65415.0,S60
2024-06-27,000021,1100,14.63,16093.0,S60
2024-06-27,000858,300,129.65,38895.0,S60
2024-06-27,600028,6300,6.16,38808.0,S60
2024-06-27,002230,2300,43.14,99222.0,S60
2024-06-27,600809,300,216.01,64803.0,S60
2024-06-28,000021,1100,15.12,16632.0,S60
2024-06-28,000858,300,128.04,38412.0,S60
2024-06-28,600028,6300,6.32,39816.0,S60
2024-06-28,002230,2300,42.95,98785.0,S60
2024-06-28,600809,300,210.88,63264.0,S60
2024-07-01,000021,1100,14.98,16478.0,S60
2024-07-01,000858,300,128.3,38490.0,S60
2024-07-01,600028,6300,6.39,40257.0,S60
2024-07-01,002230,2300,43.49,100027.0,S60
2024-07-01,600809,300,207.06,62118.0,S60
2024-07-02,002230,2300,42.83,98509.0,S60
2024-07-02,600809,300,208.64,62592.0,S60
2024-07-02,003816,10100,4.79,48379.0,S60
2024-07-02,300319,4000,8.99,35960.0,S60
2024-07-02,600733,2800,8.88,24864.0,S60
2024-07-03,600809,300,203.41,61023.0,S60
2024-07-03,003816,10100,4.79,48379.0,S60
2024-07-03,300319,4000,8.77,35080.0,S60
2024-07-03,600733,2800,8.67,24276.0,S60
2024-07-03,600050,19900,4.77,94923.0,S60
2024-07-04,600809,300,201.35,60405.0,S60
2024-07-04,003816,10100,4.79,48379.0,S60
2024-07-04,300319,4000,8.7,34800.0,S60
2024-07-04,600733,2800,8.3,23240.0,S60
2024-07-04,600050,19900,4.72,93928.0,S60
2024-07-05,600809,300,193.5,58050.0,S60
2024-07-05,003816,10100,4.79,48379.0,S60
2024-07-05,300319,4000,9.21,36840.0,S60
2024-07-05,600733,2800,9.12,25536.0,S60
2024-07-05,600050,19900,4.72,93928.0,S60
2024-07-08,003816,10100,4.96,50096.0,S60
2024-07-08,300319,4000,9.79,39160.0,S60
2024-07-08,600733,2800,9.6,26880.0,S60
2024-07-08,600050,19900,4.72,93928.0,S60
2024-07-08,601288,12800,4.5,57600.0,S60
2024-07-09,003816,10100,5.04,50904.0,S60
2024-07-09,300319,4000,10.04,40160.0,S60
2024-07-09,600733,2800,9.63,26964.0,S60
2024-07-09,600050,19900,4.77,94923.0,S60
2024-07-09,601288,12800,4.53,57984.0,S60
2024-07-10,003816,10100,4.83,48783.0,S60
2024-07-10,300319,4000,9.95,39800.0,S60
2024-07-10,600733,2800,9.47,26516.0,S60
2024-07-10,600050,19900,4.73,94127.0,S60
2024-07-10,601288,12800,4.55,58240.0,S60
2024-07-11,003816,10100,4.89,49389.0,S60
2024-07-11,300319,4000,10.12,40480.0,S60
2024-07-11,600733,2800,9.41,26348.0,S60
2024-07-11,600050,19900,4.75,94525.0,S60
2024-07-11,601288,12800,4.51,57728.0,S60
2024-07-12,003816,10100,4.8,48480.0,S60
2024-07-12,300319,4000,9.88,39520.0,S60
2024-07-12,600733,2800,10.18,28504.0,S60
2024-07-12,600050,19900,4.78,95122.0,S60
2024-07-12,601288,12800,4.6,58880.0,S60
2024-07-15,003816,10100,4.91,49591.0,S60
2024-07-15,300319,4000,9.68,38720.0,S60
2024-07-15,600733,2800,10.0,28000.0,S60
2024-07-15,600050,19900,4.81,95719.0,S60
2024-07-15,601288,12800,4.72,60416.0,S60
2024-07-16,600733,1800,10.39,18702.0,S60
2024-07-16,600050,19900,4.81,95719.0,S60
2024-07-16,601288,12800,4.71,60288.0,S60
2024-07-16,601398,9700,5.89,57133.0,S60
2024-07-16,688036,400,78.92,31568.0,S60
2024-07-17,600733,4800,10.43,50064.0,S60
2024-07-17,601288,12800,4.72,60416.0,S60
2024-07-17,601398,9700,5.91,57327.0,S60
2024-07-17,688036,400,80.91,32364.0,S60
2024-07-17,600418,3500,21.28,74480.0,S60
2024-07-18,601288,12800,4.72,60416.0,S60
2024-07-18,601398,9700,5.91,57327.0,S60
2024-07-18,688036,400,80.96,32384.0,S60
2024-07-18,600418,3500,21.1,73850.0,S60
2024-07-18,300274,600,71.4,42840.0,S60
2024-07-19,601288,12800,4.71,60288.0,S60
2024-07-19,601398,9700,5.91,57327.0,S60
2024-07-19,688036,400,82.58,33032.0,S60
2024-07-19,600418,3500,19.59,68565.0,S60
2024-07-19,300274,600,72.3,43380.0,S60
2024-07-22,601398,9700,5.84,56648.0,S60
2024-07-22,688036,400,79.58,31832.0,S60
2024-07-22,600418,3500,21.2,74200.0,S60
2024-07-22,300274,600,74.12,44472.0,S60
2024-07-22,300576,1300,39.04,50752.0,S60
2024-07-23,601398,9700,6.01,58297.0,S60
2024-07-23,688036,400,76.92,30768.0,S60
2024-07-23,600418,3500,20.11,70385.0,S60
2024-07-23,300274,600,71.8,43080.0,S60
2024-07-23,300576,1300,36.88,47944.0,S60
2024-07-24,601398,9700,6.06,58782.0,S60
2024-07-24,688036,400,75.92,30368.0,S60
2024-07-24,600418,3500,19.25,67375.0,S60
2024-07-24,300274,600,70.98,42588.0,S60
2024-07-24,300576,1300,35.89,46657.0,S60
2024-07-25,601398,9700,6.06,58782.0,S60
2024-07-25,688036,400,78.98,31592.0,S60
2024-07-25,600418,3500,19.34,67690.0,S60
2024-07-25,300274,600,71.07,42642.0,S60
2024-07-25,300576,1300,35.65,46345.0,S60
2024-07-26,601398,9700,5.93,57521.0,S60
2024-07-26,688036,400,79.12,31648.0,S60
2024-07-26,600418,3500,19.6,68600.0,S60
2024-07-26,300274,600,70.35,42210.0,S60
2024-07-26,300576,1300,35.87,46631.0,S60
2024-07-29,601398,9700,5.98,58006.0,S60
2024-07-29,688036,400,79.01,31604.0,S60
2024-07-29,600418,3500,19.7,68950.0,S60
2024-07-29,300274,600,68.65,41190.0,S60
2024-07-29,300576,1300,34.87,45331.0,S60
2024-07-30,600418,3500,18.94,66290.0,S60
2024-07-30,300274,600,68.05,40830.0,S60
2024-07-30,300576,1300,35.31,45903.0,S60
2024-07-30,600926,2400,13.49,32376.0,S60
2024-07-30,601668,11800,5.64,66552.0,S60
2024-07-31,300274,600,68.83,41298.0,S60
2024-07-31,300576,1300,36.6,47580.0,S60
2024-07-31,600926,2400,13.46,32304.0,S60
2024-07-31,601668,11800,5.58,65844.0,S60
2024-07-31,300760,200,257.11,51422.0,S60
2024-08-01,300576,1300,37.22,48386.0,S60
2024-08-01,600926,2400,13.43,32232.0,S60
2024-08-01,601668,11800,5.62,66316.0,S60
2024-08-01,300760,200,255.23,51046.0,S60
2024-08-01,601985,4900,11.1,54390.0,S60
2024-08-02,300576,1300,35.9,46670.0,S60
2024-08-02,600926,2400,13.36,32064.0,S60
2024-08-02,601668,11800,5.53,65254.0,S60
2024-08-02,300760,200,260.35,52070.0,S60
2024-08-02,601985,4900,10.96,53704.0,S60
2024-08-05,600926,2400,13.16,31584.0,S60
2024-08-05,601668,11800,5.46,64428.0,S60
2024-08-05,300760,200,260.6,52120.0,S60
2024-08-05,601985,4900,10.85,53165.0,S60
2024-08-05,002085,4100,14.88,61008.0,S60
2024-08-06,600926,2400,13.0,31200.0,S60
2024-08-06,601668,11800,5.43,64074.0,S60
2024-08-06,300760,200,261.29,52258.0,S60
2024-08-06,601985,4900,10.75,52675.0,S60
2024-08-06,002085,4100,14.09,57769.0,S60
2024-08-07,600926,2400,12.93,31032.0,S60
2024-08-07,601668,11800,5.41,63838.0,S60
2024-08-07,300760,200,263.1,52620.0,S60
2024-08-07,601985,4900,10.98,53802.0,S60
2024-08-07,002085,4100,13.55,55555.0,S60
2024-08-08,600926,2400,12.86,30864.0,S60
2024-08-08,601668,11800,5.45,64310.0,S60
2024-08-08,300760,200,264.0,52800.0,S60
2024-08-08,601985,4900,10.82,53018.0,S60
2024-08-08,002085,4100,13.01,53341.0,S60
2024-08-09,600926,2400,12.9,30960.0,S60
2024-08-09,601668,11800,5.51,65018.0,S60
2024-08-09,300760,200,259.78,51956.0,S60
2024-08-09,601985,4900,10.79,52871.0,S60
2024-08-09,002085,4100,13.11,53751.0,S60
2024-08-12,600926,2400,12.87,30888.0,S60
2024-08-12,601668,11800,5.5,64900.0,S60
2024-08-12,300760,200,262.0,52400.0,S60
2024-08-12,601985,4900,10.7,52430.0,S60
2024-08-12,002085,4100,12.72,52152.0,S60
2024-08-13,300760,200,256.18,51236.0,S60
2024-08-13,601985,4900,10.82,53018.0,S60
2024-08-13,002085,4100,12.74,52234.0,S60
2024-08-13,600101,7400,8.81,65194.0,S60
2024-08-13,600611,4300,9.28,39904.0,S60
2024-08-14,601985,4900,11.02,53998.0,S60
2024-08-14,002085,4100,12.52,51332.0,S60
2024-08-14,600101,7400,8.77,64898.0,S60
2024-08-14,600611,4300,9.35,40205.0,S60
2024-08-14,300139,4000,14.17,56680.0,S60
2024-08-15,002085,4100,12.46,51086.0,S60
2024-08-15,600101,7400,8.5,62900.0,S60
2024-08-15,600611,4300,9.21,39603.0,S60
2024-08-15,300139,4000,13.38,53520.0,S60
2024-08-15,601138,2600,20.66,53716.0,S60
2024-08-16,002085,4100,12.1,49610.0,S60
2024-08-16,600101,7400,8.14,60236.0,S60
2024-08-16,600611,4300,8.8,37840.0,S60
2024-08-16,300139,4000,12.44,49760.0,S60
2024-08-16,601138,2600,21.06,54756.0,S60
2024-08-19,600101,7400,7.98,59052.0,S60
2024-08-19,600611,4300,9.4,40420.0,S60
2024-08-19,300139,4000,13.99,55960.0,S60
2024-08-19,601138,2600,20.78,54028.0,S60
2024-08-19,002142,2600,20.27,52702.0,S60
2024-08-20,600101,7400,7.68,56832.0,S60
2024-08-20,600611,4300,9.21,39603.0,S60
2024-08-20,300139,4000,13.68,54720.0,S60
2024-08-20,601138,2600,20.65,53690.0,S60
2024-08-20,002142,2600,20.85,54210.0,S60
2024-08-21,600101,7400,7.55,55870.0,S60
2024-08-21,600611,4300,9.8,42140.0,S60
2024-08-21,300139,4000,13.57,54280.0,S60
2024-08-21,601138,2600,20.77,54002.0,S60
2024-08-21,002142,2600,20.61,53586.0,S60
2024-08-22,600101,7400,7.52,55648.0,S60
2024-08-22,600611,4300,10.0,43000.0,S60
2024-08-22,300139,4000,12.86,51440.0,S60
2024-08-22,601138,2600,20.39,53014.0,S60
2024-08-22,002142,2600,20.85,54210.0,S60
2024-08-23,600101,7400,7.32,54168.0,S60
2024-08-23,600611,4300,9.0,38700.0,S60
2024-08-23,300139,4000,12.86,51440.0,S60
2024-08-23,601138,2600,20.46,53196.0,S60
2024-08-23,002142,2600,21.01,54626.0,S60
2024-08-26,600101,7400,7.42,54908.0,S60
2024-08-26,600611,4300,9.06,38958.0,S60
2024-08-26,300139,4000,12.99,51960.0,S60
2024-08-26,601138,2600,20.12,52312.0,S60
2024-08-26,002142,2600,20.96,54496.0,S60
2024-08-27,300139,4000,12.66,50640.0,S60
2024-08-27,601138,2600,19.75,51350.0,S60
2024-08-27,002142,2600,20.81,54106.0,S60
2024-08-27,000333,700,65.99,46193.0,S60
2024-08-27,300760,100,235.66,23566.0,S60
2024-08-28,601138,2600,19.77,51402.0,S60
2024-08-28,002142,2600,20.5,53300.0,S60
2024-08-28,000333,700,64.93,45451.0,S60
2024-08-28,300760,100,226.52,22652.0,S60
2024-08-28,601398,10600,6.49,68794.0,S60
2024-08-29,002142,2600,20.13,52338.0,S60
2024-08-29,000333,700,63.95,44765.0,S60
2024-08-29,300760,100,228.2,22820.0,S60
2024-08-29,601398,10600,6.22,65932.0,S60
2024-08-29,601988,9700,4.91,47627.0,S60
2024-08-30,002142,2600,20.25,52650.0,S60
2024-08-30,000333,700,64.75,45325.0,S60
2024-08-30,300760,100,250.8,25080.0,S60
2024-08-30,601398,10600,5.98,63388.0,S60
2024-08-30,601988,9700,4.79,46463.0,S60
2024-09-02,000333,700,65.23,45661.0,S60
2024-09-02,300760,100,246.48,24648.0,S60
2024-09-02,601398,10600,5.94,62964.0,S60
2024-09-02,601988,9700,4.9,47530.0,S60
2024-09-02,601939,7300,7.48,54604.0,S60
2024-09-03,000333,700,65.97,46179.0,S60
2024-09-03,300760,100,247.49,24749.0,S60
2024-09-03,601398,10600,5.76,61056.0,S60
2024-09-03,601988,9700,4.76,46172.0,S60
2024-09-03,601939,7300,7.32,53436.0,S60
2024-09-04,000333,700,65.48,45836.0,S60
2024-09-04,300760,100,247.82,24782.0,S60
2024-09-04,601398,10600,5.71,60526.0,S60
2024-09-04,601988,9700,4.74,45978.0,S60
2024-09-04,601939,7300,7.3,53290.0,S60
2024-09-05,000333,700,63.59,44513.0,S60
2024-09-05,300760,100,249.88,24988.0,S60
2024-09-05,601398,10600,5.63,59678.0,S60
2024-09-05,601988,9700,4.71,45687.0,S60
2024-09-05,601939,7300,7.2,52560.0,S60
2024-09-06,000333,700,63.02,44114.0,S60
2024-09-06,300760,100,242.1,24210.0,S60
2024-09-06,601398,10600,5.64,59784.0,S60
2024-09-06,601988,9700,4.72,45784.0,S60
2024-09-06,601939,7300,7.18,52414.0,S60
2024-09-09,000333,700,61.09,42763.0,S60
2024-09-09,300760,100,240.51,24051.0,S60
2024-09-09,601398,10600,5.61,59466.0,S60
2024-09-09,601988,9700,4.68,45396.0,S60
2024-09-09,601939,7300,7.12,51976.0,S60
2024-09-10,000333,600,60.75,36450.0,S60
2024-09-10,601398,10600,5.67,60102.0,S60
2024-09-10,601988,9700,4.8,46560.0,S60
2024-09-10,601939,7300,7.3,53290.0,S60
2024-09-10,601857,3600,7.9,28440.0,S60
2024-09-11,000333,700,61.66,43162.0,S60
2024-09-11,601988,9700,4.63,44911.0,S60
2024-09-11,601939,7300,7.12,51976.0,S60
2024-09-11,601857,3600,7.75,27900.0,S60
2024-09-11,000538,1000,52.37,52370.0,S60
2024-09-12,000333,700,62.37,43659.0,S60
2024-09-12,601939,7300,7.09,51757.0,S60
2024-09-12,601857,3600,7.84,28224.0,S60
2024-09-12,000538,1000,50.71,50710.0,S60
2024-09-12,600900,1800,27.86,50148.0,S60
2024-09-13,601939,7300,7.12,51976.0,S60
2024-09-13,601857,3600,7.9,28440.0,S60
2024-09-13,000538,1000,50.61,50610.0,S60
2024-09-13,600900,1800,28.3,50940.0,S60
2024-09-13,002466,1700,25.82,43894.0,S60
2024-09-18,601857,3600,8.06,29016.0,S60
2024-09-18,000538,1000,50.46,50460.0,S60
2024-09-18,600900,1800,28.32,50976.0,S60
2024-09-18,002466,1700,25.32,43044.0,S60
2024-09-18,300502,200,99.57,19914.0,S60
2024-09-19,601857,3600,7.85,28260.0,S60
2024-09-19,000538,1000,50.61,50610.0,S60
2024-09-19,600900,1800,28.33,50994.0,S60
2024-09-19,002466,1700,25.43,43231.0,S60
2024-09-19,300502,200,97.86,19572.0,S60
2024-09-20,601857,3600,7.91,28476.0,S60
2024-09-20,000538,1000,50.21,50210.0,S60
2024-09-20,600900,1800,28.15,50670.0,S60
2024-09-20,002466,1700,24.94,42398.0,S60
2024-09-20,300502,200,95.76,19152.0,S60
2024-09-23,601857,3600,8.01,28836.0,S60
2024-09-23,000538,1000,50.22,50220.0,S60
2024-09-23,600900,1800,28.2,50760.0,S60
2024-09-23,002466,1700,24.93,42381.0,S60
2024-09-23,300502,200,95.25,19050.0,S60
2024-09-24,601857,3600,8.36,30096.0,S60
2024-09-24,000538,1000,51.66,51660.0,S60
2024-09-24,600900,1800,28.76,51768.0,S60
2024-09-24,002466,1700,27.42,46614.0,S60
2024-09-24,300502,200,105.3,21060.0,S60
2024-09-25,601857,3600,8.4,30240.0,S60
2024-09-25,000538,1000,52.7,52700.0,S60
2024-09-25,600900,1800,28.93,52074.0,S60
2024-09-25,002466,1700,28.09,47753.0,S60
2024-09-25,300502,200,104.65,20930.0,S60
2024-09-26,000538,1000,54.31,54310.0,S60
2024-09-26,600900,1800,29.13,52434.0,S60
2024-09-26,002466,1700,29.09,49453.0,S60
2024-09-26,300502,200,109.97,21994.0,S60
2024-09-26,000063,1700,26.3,44710.0,S60
2024-09-27,600900,1800,28.99,52182.0,S60
2024-09-27,002466,1700,32.0,54400.0,S60
2024-09-27,300502,200,112.36,22472.0,S60
2024-09-27,000063,1700,28.66,48722.0,S60
2024-09-27,000001,4600,11.42,52532.0,S60
2024-09-30,002466,1700,35.2,59840.0,S60
2024-09-30,300502,200,129.97,25994.0,S60
2024-09-30,000063,1700,31.15,52955.0,S60
2024-09-30,000001,4600,12.21,56166.0,S60
2024-09-30,002236,2700,17.22,46494.0,S60
2024-10-08,300502,200,155.96,31192.0,S60
2024-10-08,000063,1700,34.27,58259.0,S60
2024-10-08,000001,4600,12.88,59248.0,S60
2024-10-08,002236,2700,18.49,49923.0,S60
2024-10-08,002352,900,44.65,40185.0,S60
2024-10-09,000063,1700,32.05,54485.0,S60
2024-10-09,000001,4600,11.68,53728.0,S60
2024-10-09,002236,2700,16.75,45225.0,S60
2024-10-09,002352,900,41.05,36945.0,S60
2024-10-09,300347,800,67.83,54264.0,S60
2024-10-10,000063,1700,31.65,53805.0,S60
2024-10-10,000001,4600,11.98,55108.0,S60
2024-10-10,002236,2700,16.73,45171.0,S60
2024-10-10,002352,900,41.65,37485.0,S60
2024-10-10,300347,800,67.04,53632.0,S60
2024-10-11,000063,1700,29.84,50728.0,S60
2024-10-11,000001,4600,11.72,53912.0,S60
2024-10-11,002236,2700,15.91,42957.0,S60
2024-10-11,002352,900,41.73,37557.0,S60
2024-10-11,300347,800,63.02,50416.0,S60
2024-10-14,000063,1700,30.41,51697.0,S60
2024-10-14,000001,4600,12.02,55292.0,S60
2024-10-14,002236,2700,16.44,44388.0,S60
2024-10-14,002352,900,43.48,39132.0,S60
2024-10-14,300347,800,63.82,51056.0,S60
2024-10-15,000063,1700,29.98,50966.0,S60
2024-10-15,000001,4600,11.9,54740.0,S60
2024-10-15,002236,2700,16.12,43524.0,S60
2024-10-15,002352,900,42.48,38232.0,S60
2024-10-15,300347,800,61.38,49104.0,S60
2024-10-16,000063,1700,29.44,50048.0,S60
2024-10-16,000001,4600,12.06,55476.0,S60
2024-10-16,002236,2700,15.91,42957.0,S60
2024-10-16,002352,900,42.36,38124.0,S60
2024-10-16,300347,800,60.01,48008.0,S60
2024-10-17,000001,4600,11.95,54970.0,S60
2024-10-17,002236,2700,15.91,42957.0,S60
2024-10-17,002352,900,41.96,37764.0,S60
2024-10-17,300347,800,59.72,47776.0,S60
2024-10-17,300757,400,158.89,63556.0,S60
2024-10-18,002236,2700,16.42,44334.0,S60
2024-10-18,002352,900,42.52,38268.0,S60
2024-10-18,300347,800,64.0,51200.0,S60
2024-10-18,300757,400,190.67,76268.0,S60
2024-10-18,300337,3800,17.61,66918.0,S60
2024-10-21,002352,900,42.3,38070.0,S60
2024-10-21,300347,800,65.91,52728.0,S60
2024-10-21,300757,400,208.7,83480.0,S60
2024-10-21,300337,3800,18.39,69882.0,S60
2024-10-21,300563,600,60.3,36180.0,S60
2024-10-22,300347,800,67.91,54328.0,S60
2024-10-22,300757,400,207.0,82800.0,S60
2024-10-22,300337,3800,17.0,64600.0,S60
2024-10-22,300563,600,61.88,37128.0,S60
2024-10-22,300045,1200,30.11,36132.0,S60
2024-10-23,300757,400,204.44,81776.0,S60
2024-10-23,300337,3800,15.58,59204.0,S60
2024-10-23,300563,600,58.13,34878.0,S60
2024-10-23,300045,1200,28.96,34752.0,S60
2024-10-23,300184,5000,11.94,59700.0,S60
2024-10-24,300757,400,200.98,80392.0,S60
2024-10-24,300337,3800,16.16,61408.0,S60
2024-10-24,300563,600,59.35,35610.0,S60
2024-10-24,300045,1200,28.22,33864.0,S60
2024-10-24,300184,5000,12.46,62300.0,S60
2024-10-25,300757,400,200.46,80184.0,S60
2024-10-25,300337,3800,16.66,63308.0,S60
2024-10-25,300563,600,55.7,33420.0,S60
2024-10-25,300045,1200,29.02,34824.0,S60
2024-10-25,300184,5000,12.2,61000.0,S60
2024-10-28,300757,400,199.59,79836.0,S60
2024-10-28,300337,3800,16.38,62244.0,S60
2024-10-28,300563,600,55.57,33342.0,S60
2024-10-28,300045,1200,28.74,34488.0,S60
2024-10-28,300184,5000,13.12,65600.0,S60
2024-10-29,300757,400,205.0,82000.0,S60
2024-10-29,300337,3800,19.66,74708.0,S60
2024-10-29,300563,600,55.18,33108.0,S60
2024-10-29,300045,1200,30.06,36072.0,S60
2024-10-29,300184,5000,12.9,64500.0,S60
2024-10-30,300757,400,213.0,85200.0,S60
2024-10-30,300337,3800,19.65,74670.0,S60
2024-10-30,300563,600,59.3,35580.0,S60
2024-10-30,300045,1200,28.36,34032.0,S60
2024-10-30,300184,5000,13.45,67250.0,S60
2024-10-31,300337,3800,18.88,71744.0,S60
2024-10-31,300563,600,57.03,34218.0,S60
2024-10-31,300045,1200,28.25,33900.0,S60
2024-10-31,300184,5000,13.19,65950.0,S60
2024-10-31,000988,1900,39.38,74822.0,S60
2024-11-01,300563,600,50.45,30270.0,S60
2024-11-01,300045,1200,25.25,30300.0,S60
2024-11-01,300184,5000,11.08,55400.0,S60
2024-11-01,000988,1900,37.5,71250.0,S60
2024-11-01,002384,2300,31.5,72450.0,S60
2024-11-04,300045,1200,26.06,31272.0,S60
2024-11-04,300184,5000,11.13,55650.0,S60
2024-11-04,000988,1900,38.53,73207.0,S60
2024-11-04,002384,2300,31.99,73577.0,S60
2024-11-04,002607,12300,3.19,39237.0,S60
2024-11-05,300184,5000,11.89,59450.0,S60
2024-11-05,000988,1900,39.35,74765.0,S60
2024-11-05,002384,2300,35.19,80937.0,S60
2024-11-05,002607,12300,3.29,40467.0,S60
2024-11-05,600733,3200,8.81,28192.0,S60
2024-11-06,000988,1900,39.2,74480.0,S60
2024-11-06,002384,2300,34.35,79005.0,S60
2024-11-06,002607,12300,3.21,39483.0,S60
2024-11-06,600733,3200,9.69,31008.0,S60
2024-11-06,002156,1700,34.73,59041.0,S60
2024-11-07,000988,1900,39.19,74461.0,S60
2024-11-07,002384,2300,33.35,76705.0,S60
2024-11-07,002607,12300,3.53,43419.0,S60
2024-11-07,600733,3200,9.76,31232.0,S60
2024-11-07,002156,1700,33.84,57528.0,S60
2024-11-08,000988,1900,39.8,75620.0,S60
