strategy,trade_date,last_signal_date,cash,market_value,total_equity,nav,position_count,gross_exposure,locked_count,locked_value,candidate_count,executed,equity_before,max_total_positions,position_ratio,position_cap_skipped,adaptive_role,adaptive_underlying_strategy,market_style_state,selected_strategy,target_position_ratio,adaptive_target_position_ratio,risk_decision,fallback_strategy,allow_new_buys,risk_governor_reasons,risk_governor_version,recovery_status,governed_nav_ret_10d,recovery_streak,champion_score_floor,recovery_position,nav_ret_10d_kill,nav_dd_20d_kill,max_recovery_streak,champion_score_pctile_252,champion_score_z_252,champion_score_rank_252,champion_score_sample_count_252,champion_score_percentile_floor,champion_score_z_floor,governed_nav_drawdown_20d,pattern_top5_high_risk_count,pattern_top5_bullish_count,pattern_top5_bearish_count,top_industry_weight,route_reason
production_governed_vol_position,2024-08-05,2024-08-02,263578.5125275,213341.63,476920.1425275,0.953840285055,5,0.4473319765220409,5.0,213349.92,5.0,0.0,476928.4325275,5.0,0.45,5.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,-0.021234519384741635,0.0,,,,,,,,,,,,-0.04608938355269465,,,,0.048534423335893286,production_risk_governor_backtest
production_governed_vol_position,2024-08-06,2024-08-05,263578.5125275,210489.03,474067.54252749996,0.9481350850549999,5,0.4440064149462201,5.0,214900.09,5.0,0.0,478478.6025275,5.0,0.45,5.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,-0.04091023437414021,0.0,,,,,,,,,,,,-0.04999720388227824,,,,0.1211286653646237,production_risk_governor_backtest
production_governed_vol_position,2024-08-07,2024-08-06,263578.5125275,212448.18,476026.6925275,0.9520533850549999,5,0.44629467913236165,5.0,210477.59,5.0,0.0,474056.1025275,5.0,0.45,5.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,-0.032465955469797136,0.0,,,,,,,,,,,,-0.05567945072939939,,,,0.046445353735555445,production_risk_governor_backtest
production_governed_vol_position,2024-08-08,2024-08-07,263578.5125275,212339.8,475918.3125275,0.951836625055,5,0.4461685848403456,5.0,211253.37,5.0,0.0,474831.8825275,5.0,0.45,5.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,-0.0164202493291139,0.0,,,,,,,,,,,,-0.05567945072939939,,,,0.0855904920244043,production_risk_governor_backtest
production_governed_vol_position,2024-08-09,2024-08-08,263578.5125275,214683.45,478261.9625275,0.956523925055,5,0.4488825514482677,5.0,214070.25,5.0,0.0,477648.7625275,5.0,0.45,5.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,-0.023147853499123294,0.0,,,,,,,,,,,,-0.05567945072939939,,,,0.03845290621222603,production_risk_governor_backtest
production_governed_vol_position,2024-08-12,2024-08-09,263578.5125275,211548.09999999998,475126.61252749996,0.950253225055,5,0.44524573960326363,5.0,212245.59,5.0,0.0,475824.1025275,5.0,0.45,5.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,-0.018554425135417163,0.0,,,,,,,,,,,,-0.05567945072939939,,,,0.12328712164532486,production_risk_governor_backtest
production_governed_vol_position,2024-08-13,2024-08-12,261883.31220250003,214044.57,475927.8822025,0.951855764405,5,0.4497416058278496,3.0,172041.42,5.0,4.0,474455.62252750003,5.0,0.45,3.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,low_liquidity|negative_recent_champion,v1,,-0.022766713874920463,0.0,,,,,,,,,,,,-0.05567945072939939,,,,0.11047707284431177,production_risk_governor_backtest
production_governed_vol_position,2024-08-14,2024-08-13,262918.288255,216565.8,479484.088255,0.95896817651,5,0.4516642059763735,3.0,98839.51999999999,5.0,4.0,474761.3622025,5.0,0.45,2.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,low_liquidity|negative_recent_champion,v1,,-0.009605462012903687,0.0,,,,,,,,,,,,-0.04664683306532802,,,,0.047348753315156575,production_risk_governor_backtest
production_governed_vol_position,2024-08-15,2024-08-14,260009.11555500003,211073.98,471083.095555,0.94216619111,5,0.4480610363471568,4.0,148276.08000000002,5.0,2.0,472168.36825500004,5.0,0.45,1.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,low_liquidity|negative_recent_champion,v1,,0.0012573930710171322,0.0,,,,,,,,,,,,-0.04664683306532802,,,,0.04890224419174647,production_risk_governor_backtest
production_governed_vol_position,2024-08-16,2024-08-15,260009.11555500003,203776.66,463785.77555500006,0.9275715511100001,5,0.4393766923018411,5.0,211804.45,5.0,0.0,471813.56555500004,5.0,0.45,5.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,-0.02331725977804322,0.0,,,,,,,,,,,,-0.05264857694682645,,,,0.2,production_risk_governor_backtest
production_governed_vol_position,2024-08-19,2024-08-16,260009.11555500003,212615.34,472624.455555,0.94524891111,5,0.44986106305127,5.0,205509.39,5.0,0.0,465518.50555500004,5.0,0.45,5.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,-0.03297164687053744,0.0,,,,,,,,,,,,-0.06732353886268483,,,,0.15464628145678058,production_risk_governor_backtest
production_governed_vol_position,2024-08-20,2024-08-19,260009.11555500003,210962.36,470971.475555,0.94194295111,5,0.44793022709368696,5.0,211843.41,5.0,0.0,471852.52555500006,5.0,0.45,4.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,-0.009007141006321162,0.0,,,,,,,,,,,,-0.053450221827249345,,,,0.43380100462178467,production_risk_governor_backtest
production_governed_vol_position,2024-08-21,2024-08-20,260009.11555500003,210097.53,470106.64555500005,0.9402132911100001,5,0.4469146139211931,5.0,210067.90999999997,5.0,0.0,470077.025555,5.0,0.45,5.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,-0.006530856248865291,0.0,,,,,,,,,,,,-0.04826113559591183,,,,0.4480994340677288,production_risk_governor_backtest
production_governed_vol_position,2024-08-22,2024-08-21,260009.11555500003,204478.03000000003,464487.14555500005,0.9289742911100001,5,0.4402232267497438,5.0,208499.26,5.0,0.0,468508.37555500004,5.0,0.45,5.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,-0.01243637608022985,0.0,,,,,,,,,,,,-0.04826113559591183,,,,0.38684054967232073,production_risk_governor_backtest
production_governed_vol_position,2024-08-23,2024-08-22,260009.11555500003,200659.90999999997,460669.025555,0.92133805111,5,0.4355836812736672,5.0,201681.90999999997,5.0,0.0,461691.025555,5.0,0.45,5.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,-0.02401917865230163,0.0,,,,,,,,,,,,-0.04826113559591183,,,,0.531227932661988,production_risk_governor_backtest
production_governed_vol_position,2024-08-26,2024-08-23,260009.11555500003,200697.48,460706.595555,0.92141319111,5,0.4356297086613781,5.0,203487.80000000002,5.0,0.0,463496.9155550001,5.0,0.45,5.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,-0.036785147787052774,0.0,,,,,,,,,,,,-0.05250286178593144,,,,0.43371485192865594,production_risk_governor_backtest
production_governed_vol_position,2024-08-27,2024-08-26,275603.9463375,182129.37,457733.3163375,0.915466632675,4,0.3978940651672179,3.0,162154.97999999998,5.0,3.0,458689.18555500003,5.0,0.45,3.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,-0.03034984063677426,0.0,,,,,,,,,,,,-0.04490844511336112,,,,0.13948109626693858,production_risk_governor_backtest
production_governed_vol_position,2024-08-28,2024-08-27,252742.06886250002,203526.14,456268.20886250003,0.912536417725,5,0.4460668879547867,2.0,81164.07,5.0,5.0,457112.4963375,5.0,0.45,2.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,-0.03822966996764121,0.0,,,,,,,,,,,,-0.05099496477432397,,,,0.42539912602101415,production_risk_governor_backtest
production_governed_vol_position,2024-08-29,2024-08-28,249594.28864000004,198285.38,447879.66864000005,0.8957593372800001,5,0.44272020786766114,4.0,142241.27000000002,5.0,2.0,453421.23886250006,5.0,0.45,1.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,-0.04841845633916686,0.0,,,,,,,,,,,,-0.05403252905312028,,,,0.49299899089957855,production_risk_governor_backtest
production_governed_vol_position,2024-08-30,2024-08-29,249594.28864000004,195103.77000000002,444698.05864000006,0.8893961172800001,5,0.4387331273643898,5.0,198163.96000000002,5.0,0.0,447758.24864000006,5.0,0.45,3.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,-0.04925548620602305,0.0,,,,,,,,,,,,-0.06613708053720557,,,,0.44059231088946016,production_risk_governor_backtest
production_governed_vol_position,2024-09-02,2024-08-30,249594.28864000004,197786.38,447380.66864000005,0.8947613372800001,5,0.4420986284482388,5.0,193809.2,5.0,0.0,443403.48864000005,5.0,0.45,3.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,-0.04115632242527967,0.0,,,,,,,,,,,,-0.07254887172919067,,,,0.453605623154703,production_risk_governor_backtest
production_governed_vol_position,2024-09-03,2024-09-02,249594.28864000004,192206.15,441800.43864000007,0.8836008772800001,5,0.43505196733545726,5.0,196591.75999999998,5.0,0.0,446186.04864000005,5.0,0.45,3.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,-0.0534119354559347,0.0,,,,,,,,,,,,-0.07254887172919067,,,,0.3392168759445252,production_risk_governor_backtest
production_governed_vol_position,2024-09-04,2024-09-03,249594.28864000004,189724.0,439318.28864000004,0.8786365772800001,5,0.43186000880439007,5.0,191057.36000000002,5.0,0.0,440651.64864,5.0,0.45,4.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,-0.06193801202211735,0.0,,,,,,,,,,,,-0.07859207539533397,,,,0.3199967967924646,production_risk_governor_backtest
production_governed_vol_position,2024-09-05,2024-09-04,249594.28864000004,187526.78,437121.06864000007,0.8742421372800001,5,0.4290042129139318,5.0,189563.5,5.0,0.0,439157.78864000004,5.0,0.45,4.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,-0.06549228181756883,0.0,,,,,,,,,,,,-0.0837687852399367,,,,0.1583560159662601,production_risk_governor_backtest
production_governed_vol_position,2024-09-06,2024-09-05,249594.28864000004,187459.99,437054.27864000003,0.87410855728,5,0.42891695416717357,5.0,187355.44999999998,5.0,0.0,436949.73864,5.0,0.45,3.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,-0.05891675835786836,0.0,,,,,,,,,,,,-0.08835125221604934,,,,0.12218571310051614,production_risk_governor_backtest
production_governed_vol_position,2024-09-09,2024-09-06,249594.28864000004,184795.19,434389.47864000004,0.8687789572800001,5,0.4254135956021828,5.0,187315.85,5.0,0.0,436910.13864,5.0,0.45,5.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,-0.051261850927679875,0.0,,,,,,,,,,,,-0.0884905477664879,,,,0.17370683404075576,production_risk_governor_backtest
production_governed_vol_position,2024-09-10,2024-09-09,243209.41357250005,193703.97000000003,436913.3835725001,0.8738267671450002,5,0.4433463869111654,4.0,165347.50999999998,5.0,1.0,434082.06864000007,5.0,0.45,4.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,-0.057123377804688125,0.0,,,,,,,,,,,,-0.09404818787441738,,,,0.15660749256432183,production_risk_governor_backtest
production_governed_vol_position,2024-09-11,2024-09-10,252666.9018525001,182553.23,435220.13185250014,0.8704402637050003,5,0.41945033476040783,1.0,57524.91,5.0,7.0,436073.5335725001,5.0,0.45,1.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,-0.04548485334558594,0.0,,,,,,,,,,,,-0.09404818787441738,,,,0.1307993518582613,production_risk_governor_backtest
production_governed_vol_position,2024-09-12,2024-09-11,246889.8857550001,188116.59,435006.47575500014,0.8700129515100002,5,0.4324454933078952,3.0,87911.72,5.0,3.0,435294.0518525001,5.0,0.45,2.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,-0.046130930450915764,0.0,,,,,,,,,,,,-0.08089927735563507,,,,0.11808821217913554,production_risk_governor_backtest
production_governed_vol_position,2024-09-13,2024-09-12,240519.40302750008,191164.34999999998,431683.75302750006,0.8633675060550001,5,0.4428342476623669,4.0,142069.37,5.0,2.0,434779.22575500014,5.0,0.45,3.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,-0.028742525696890397,0.0,,,,,,,,,,,,-0.08089927735563507,,,,0.10831889369959907,production_risk_governor_backtest
production_governed_vol_position,2024-09-18,2024-09-13,240519.40302750008,190366.46,430885.8630275001,0.8617717260550002,5,0.44180251972632106,5.0,190818.38,5.0,0.0,431337.7830275001,5.0,0.45,4.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,-0.02926548780604321,0.0,,,,,,,,,,,,-0.08662417284231205,,,,0.13633411580144963,production_risk_governor_backtest
production_governed_vol_position,2024-09-19,2024-09-18,240519.40302750008,191500.52,432019.92302750004,0.8640398460550001,5,0.4432677980635863,5.0,190769.74,5.0,0.0,431289.1430275001,5.0,0.45,5.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,-0.03686973257615889,0.0,,,,,,,,,,,,-0.08511261213911614,,,,0.12011862846987867,production_risk_governor_backtest
production_governed_vol_position,2024-09-20,2024-09-19,240519.40302750008,189424.71000000002,429944.1130275001,0.8598882260550003,5,0.44057984342696194,5.0,191168.18000000002,5.0,0.0,431687.5830275001,5.0,0.45,5.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,-0.02213785853768624,0.0,,,,,,,,,,,,-0.08342954284595694,,,,0.14677143920244265,production_risk_governor_backtest
production_governed_vol_position,2024-09-23,2024-09-20,240519.40302750008,190129.99,430649.3930275001,0.8612987860550001,5,0.4414960129477271,5.0,190700.5,5.0,0.0,431219.9030275001,5.0,0.45,5.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,-0.02133800448308132,0.0,,,,,,,,,,,,-0.07436811299960866,,,,0.14664725907952408,production_risk_governor_backtest
production_governed_vol_position,2024-09-24,2024-09-23,240519.40302750008,198767.68,439287.0830275001,0.8785741660550002,5,0.45247786169837556,5.0,191483.01,5.0,0.0,432002.4130275001,5.0,0.45,5.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,-0.014805224631782465,0.0,,,,,,,,,,,,-0.06677239445734695,,,,0.10597442822130806,production_risk_governor_backtest
production_governed_vol_position,2024-09-25,2024-09-24,240519.40302750008,201314.35,441833.7530275001,0.8836675060550002,5,0.45563370525807256,5.0,200519.41,5.0,0.0,441038.81302750006,5.0,0.45,5.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,0.005108757645498896,0.0,,,,,,,,,,,,-0.06677239445734695,,,,0.11116168034142702,production_risk_governor_backtest
production_governed_vol_position,2024-09-26,2024-09-25,240519.40302750008,205886.94,446406.3430275001,0.8928126860550002,5,0.4612097099778815,5.0,200839.09,5.0,0.0,441358.4930275001,5.0,0.45,5.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,0.01713732664706069,0.0,,,,,,,,,,,,-0.06071046681144365,,,,0.20095751541620513,production_risk_governor_backtest
production_governed_vol_position,2024-09-27,2024-09-26,251296.77343750006,203649.96,454946.7334375001,0.9098934668750002,5,0.4476347339857912,2.0,114775.57999999999,5.0,6.0,450423.9830275001,5.0,0.45,2.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,0.021727325854335566,0.0,,,,,,,,,,,,-0.057694345833620986,,,,0.16686333661259714,production_risk_governor_backtest
production_governed_vol_position,2024-09-30,2024-09-27,256944.28456250002,212614.86,469559.1445625,0.9391182891250001,5,0.45279676151999676,4.0,154893.56,5.0,2.0,463193.94343750004,5.0,0.45,3.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,0.0453255723742243,0.0,,,,,,,,,,,,-0.040045478436120496,,,,0.08496719667466837,production_risk_governor_backtest
production_governed_vol_position,2024-10-08,2024-09-30,273230.0604425,207620.22999999998,480850.2904425,0.961700580885,5,0.4317772789716703,4.0,160061.19,5.0,2.0,490573.4745625,5.0,0.45,3.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,0.07943024008442645,0.0,,,,,,,,,,,,-0.038974763182114236,,,,0.07755746475832799,production_risk_governor_backtest
production_governed_vol_position,2024-10-09,2024-10-08,273230.0604425,191007.47,464237.5304425,0.9284750608850001,5,0.41144340445275135,5.0,204003.33999999997,5.0,0.0,477233.40044249996,5.0,0.45,4.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,negative_recent_champion,v1,,0.11389480625616177,0.0,,,,,,,,,,,,-0.038974763182114236,,,,0.07627180941360065,production_risk_governor_backtest
production_governed_vol_position,2024-10-10,2024-10-09,273230.0604425,192542.11,465772.1704425,0.9315443408849999,5,0.41338259822839607,5.0,192440.66999999998,5.0,0.0,465670.7304425,5.0,0.45,5.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,high_volatility|negative_recent_champion,v1,,0.07740255663219875,0.0,,,,,,,,,,,,-0.034548715744170844,,,,0.0486714982222423,production_risk_governor_backtest
production_governed_vol_position,2024-10-11,2024-10-10,273230.0604425,186195.77,459425.83044249995,0.9188516608849999,5,0.40527928048944034,5.0,192751.96,5.0,0.0,465982.0204425,5.0,0.45,5.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,high_volatility|negative_recent_champion,v1,,0.0781265992977167,0.0,,,,,,,,,,,,-0.034548715744170844,,,,0.046051854035924863,production_risk_governor_backtest
production_governed_vol_position,2024-10-14,2024-10-11,273230.0604425,190511.82,463741.8804425,0.927483760885,5,0.4108143517644226,5.0,187729.22,5.0,0.0,460959.2804425,5.0,0.45,5.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,high_volatility|negative_recent_champion,v1,,0.06857104568173056,0.0,,,,,,,,,,,,-0.044555364581945645,,,,0.04472898033971397,production_risk_governor_backtest
production_governed_vol_position,2024-10-15,2024-10-14,273230.0604425,186283.72999999998,459513.7904425,0.9190275808849999,5,0.4053931217616201,5.0,190072.49,5.0,0.0,463302.5504425,5.0,0.45,5.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,high_volatility|negative_recent_champion,v1,,0.07684322316666248,0.0,,,,,,,,,,,,-0.044555364581945645,,,,0.023043691420864026,production_risk_governor_backtest
production_governed_vol_position,2024-10-16,2024-10-15,273230.0604425,185437.66999999998,458667.7304425,0.917335460885,5,0.40429630796371674,5.0,183772.84999999998,5.0,0.0,457002.91044249997,5.0,0.45,5.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,high_volatility|negative_recent_champion,v1,,0.04604439373814606,0.0,,,,,,,,,,,,-0.044555364581945645,,,,0.022219033965525926,production_risk_governor_backtest
production_governed_vol_position,2024-10-17,2024-10-16,273230.0604425,184452.23,457682.29044250003,0.9153645808850001,5,0.40301369279913896,5.0,186226.19999999998,5.0,0.0,459456.2604425,5.0,0.45,5.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,high_volatility|negative_recent_champion,v1,,0.03810025218682678,0.0,,,,,,,,,,,,-0.04613194676369359,,,,0.020145841830877812,production_risk_governor_backtest
production_governed_vol_position,2024-10-18,2024-10-17,252631.83932000006,211154.02,463785.85932000005,0.9275717186400001,5,0.4552834368637127,2.0,99779.91,5.0,6.0,457629.4104425,5.0,0.45,2.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,high_volatility|negative_recent_champion,v1,,0.025259379915005598,0.0,,,,,,,,,,,,-0.048181316431523236,,,,0.038406475398379616,production_risk_governor_backtest
production_governed_vol_position,2024-10-21,2024-10-18,257640.72523000007,218001.2,475641.92523000005,0.9512838504600001,5,0.4583304970321613,4.0,158279.16,5.0,2.0,464890.07932,5.0,0.45,4.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,high_volatility|negative_recent_champion,v1,,0.019428924823161164,0.0,,,,,,,,,,,,-0.048181316431523236,,,,0.035241460738139094,production_risk_governor_backtest
production_governed_vol_position,2024-10-22,2024-10-21,264505.65212250006,205532.75,470038.40212250006,0.9400768042450002,5,0.43726799570396513,4.0,169237.12,5.0,2.0,475839.8352300001,5.0,0.45,4.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,high_volatility|negative_recent_champion,v1,,0.01295423747559532,0.0,,,,,,,,,,,,-0.048181316431523236,,,,0.035397822127363324,production_risk_governor_backtest
production_governed_vol_position,2024-10-23,2024-10-22,264505.65212250006,195534.38,460040.03212250007,0.9200800642450001,5,0.4250377496450849,5.0,196668.65,5.0,0.0,461174.3021225,5.0,0.45,4.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,high_volatility|negative_recent_champion,v1,,-0.02248493665263329,0.0,,,,,,,,,,,,-0.048181316431523236,,,,0.04690730398734196,production_risk_governor_backtest
production_governed_vol_position,2024-10-24,2024-10-23,264505.65212250006,200205.62000000002,464711.2721225001,0.9294225442450003,5,0.430817223532346,5.0,193731.33,5.0,0.0,458236.9821225001,5.0,0.45,5.0,recent_champion,baseline_full_liquidity_detail_vol_position,recent_champion,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,high_volatility|negative_recent_champion,v1,,-0.009041703965638082,0.0,,,,,,,,,,,,-0.048181316431523236,,,,0.039816500205641675,production_risk_governor_backtest
production_governed_vol_position,2024-10-25,2024-10-24,264505.65212250006,199783.36000000004,464289.0121225001,0.9285780242450002,5,0.4302995651064176,5.0,199468.78999999998,5.0,0.0,463974.44212250004,5.0,0.45,5.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,high_volatility|negative_recent_champion,v1,,-0.002277719424481628,0.0,,,,,,,,,,,,-0.048181316431523236,,,,0.03322330957381356,production_risk_governor_backtest
production_governed_vol_position,2024-10-28,2024-10-25,264505.65212250006,206758.26,471263.91212250007,0.9425278242450001,5,0.43873136618671404,5.0,193108.83000000002,5.0,0.0,457614.4821225001,5.0,0.45,5.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,high_volatility|negative_recent_champion,v1,,0.010585346660452633,0.0,,,,,,,,,,,,-0.048181316431523236,,,,0.03859043439305924,production_risk_governor_backtest
production_governed_vol_position,2024-10-29,2024-10-28,264505.65212250006,212173.74000000002,476679.3921225001,0.9533587842450002,5,0.4451078513280353,5.0,207555.87,5.0,0.0,472061.52212250006,5.0,0.45,5.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,high_volatility|negative_recent_champion,v1,,0.01622029839707939,0.0,,,,,,,,,,,,-0.048181316431523236,,,,0.03138644020529997,production_risk_governor_backtest
production_governed_vol_position,2024-10-30,2024-10-29,264505.65212250006,220219.48,484725.1321225001,0.9694502642450002,5,0.45431826287964366,5.0,210231.90000000002,5.0,0.0,474737.5521225001,5.0,0.45,5.0,defensive,baseline_full_liquidity_detail_vol_position,defensive,baseline_full_liquidity_detail_vol_position,0.45,0.45,reduce_position,,True,high_volatility|negative_recent_champion,v1,,0.03735600984568954,0.0,,,,,,,,,,,,-0.048181316431523236,,,,0.03717460652116983,production_risk_governor_backtest
