strategy,signal_date,entry_date,exit_date,hold_days,rebalance_step,selected_count,max_per_industry,industry_penalty_step,pit_status,risk_note,market_gate,position_mode,symbol,name,industry,industry_key,is_bs_candidate,sort_col,rank_score,score,dynamic_factor_score,score_liq_breakout_adj,liquidity_detail_score,s_breakout,s_liquidity,s_relative_amount,s_amount_ratio_5_20,s_low_impact_cost,s_amount_stability,vol_20,hist_mdd_20,bs_score_v2,bs_consensus_score,bs_model_rank_score,bs_model_prob,bs_model_expected_mdd,pool_type,bs_gate_label,market_amount_ratio_20,market_exposure_scale,position_weight,effective_weight,entry_open,exit_close,gross_ret
liq_top_20_then_liquidity_detail,2026-03-25,2026-03-26,2026-04-09,10,1,5,,0.0,trusted,uses_signal_date_or_prior_data,0,equal,688498,源杰科技,半导体,半导体,0,liquidity_detail_score,93.10982057854265,59.85,89.33235689002807,59.85,93.10982057854265,49.07,29.49,85.90259978030026,93.40900768949103,97.21713658000732,80.15378982057855,0.07034694209319876,0.0,62.95,,,,,,,0.9029406973698946,1.0,0.2,0.2,1118.18,1128.18,0.008943103972526734
liq_top_20_then_liquidity_detail,2026-03-25,2026-03-26,2026-04-09,10,1,5,,0.0,trusted,uses_signal_date_or_prior_data,0,equal,001309,德明利,半导体,半导体,0,liquidity_detail_score,92.72176736238252,77.38,99.29665568167948,77.38,92.72176736238252,98.13,29.81,91.23031856462835,86.54339069937753,98.77334309776639,69.315269132186,0.055700594944276385,0.0,71.36,,,,,,,0.9029406973698946,1.0,0.2,0.2,361.4006,406.58,0.1250119673293293
liq_top_20_then_liquidity_detail,2026-03-25,2026-03-26,2026-04-09,10,1,5,,0.0,trusted,uses_signal_date_or_prior_data,0,equal,603799,华友钴业,小金属,小金属,0,liquidity_detail_score,92.04738191138776,33.78,61.4838886854632,33.78,92.04738191138776,49.07,29.55,88.17283046503113,80.44672281215672,99.19443427316001,80.66642255584036,0.03159539561433803,-0.24904604426354626,29.55,,,,,,,0.9029406973698946,1.0,0.2,0.2,58.8,59.5,0.011904761904761862
liq_top_20_then_liquidity_detail,2026-03-25,2026-03-26,2026-04-09,10,1,5,,0.0,trusted,uses_signal_date_or_prior_data,0,equal,601689,拓普集团,汽车配件,汽车配件,0,liquidity_detail_score,91.86977419748567,39.92,68.27169534968876,39.92,91.86977419748567,49.07,27.94,91.63310142804833,78.13987550347858,97.7114610032955,99.12120102526546,0.016125175509319925,-0.16558394687454892,45.48,,,,,,,0.9029406973698946,1.0,0.2,0.2,57.99,58.33,0.005863079841351926
liq_top_30_then_liquidity_detail,2026-03-25,2026-03-26,2026-04-09,10,1,5,,0.0,trusted,uses_signal_date_or_prior_data,0,equal,300308,中际旭创,通信设备,通信设备,0,liquidity_detail_score,93.16315879409252,62.5,89.12028560966677,62.5,93.16315879409252,49.07,29.99,83.6872940314903,88.06298059318931,99.85353350421092,82.51556206517759,0.03982406061301602,0.0,64.7,,,,,,,0.9029406973698946,1.0,0.2,0.2,627.6313,693.8395,0.105489002858844
liq_top_30_then_liquidity_detail,2026-03-25,2026-03-26,2026-04-09,10,1,5,,0.0,trusted,uses_signal_date_or_prior_data,0,equal,688498,源杰科技,半导体,半导体,0,liquidity_detail_score,93.10982057854265,59.85,89.33235689002807,59.85,93.10982057854265,49.07,29.49,85.90259978030026,93.40900768949103,97.21713658000732,80.15378982057855,0.07034694209319876,0.0,62.95,,,,,,,0.9029406973698946,1.0,0.2,0.2,1118.18,1128.18,0.008943103972526734
liq_top_30_then_liquidity_detail,2026-03-25,2026-03-26,2026-04-09,10,1,5,,0.0,trusted,uses_signal_date_or_prior_data,0,equal,001309,德明利,半导体,半导体,0,liquidity_detail_score,92.72176736238252,77.38,99.29665568167948,77.38,92.72176736238252,98.13,29.81,91.23031856462835,86.54339069937753,98.77334309776639,69.315269132186,0.055700594944276385,0.0,71.36,,,,,,,0.9029406973698946,1.0,0.2,0.2,361.4006,406.58,0.1250119673293293
liq_top_30_then_liquidity_detail,2026-03-25,2026-03-26,2026-04-09,10,1,5,,0.0,trusted,uses_signal_date_or_prior_data,0,equal,603799,华友钴业,小金属,小金属,0,liquidity_detail_score,92.04738191138776,33.78,61.4838886854632,33.78,92.04738191138776,49.07,29.55,88.17283046503113,80.44672281215672,99.19443427316001,80.66642255584036,0.03159539561433803,-0.24904604426354626,29.55,,,,,,,0.9029406973698946,1.0,0.2,0.2,58.8,59.5,0.011904761904761862
liq_top_30_then_liquidity_detail,2026-03-25,2026-03-26,2026-04-09,10,1,5,,0.0,trusted,uses_signal_date_or_prior_data,0,equal,601689,拓普集团,汽车配件,汽车配件,0,liquidity_detail_score,91.86977419748567,39.92,68.27169534968876,39.92,91.86977419748567,49.07,27.94,91.63310142804833,78.13987550347858,97.7114610032955,99.12120102526546,0.016125175509319925,-0.16558394687454892,45.48,,,,,,,0.9029406973698946,1.0,0.2,0.2,57.99,58.33,0.005863079841351926
liq_top_10_then_dynamic_factor,2026-03-25,2026-03-26,2026-04-09,10,1,5,,0.0,trusted,uses_signal_date_or_prior_data,0,equal,001309,德明利,半导体,半导体,0,dynamic_factor_score,99.29665568167948,77.38,99.29665568167948,77.38,92.72176736238252,98.13,29.81,91.23031856462835,86.54339069937753,98.77334309776639,69.315269132186,0.055700594944276385,0.0,71.36,,,,,,,0.9029406973698946,1.0,0.2,0.2,361.4006,406.58,0.1250119673293293
liq_top_10_then_dynamic_factor,2026-03-25,2026-03-26,2026-04-09,10,1,5,,0.0,trusted,uses_signal_date_or_prior_data,0,equal,601016,节能风电,新型电力,新型电力,0,dynamic_factor_score,99.02050530941047,72.71,99.02050530941047,72.71,88.61715610887344,99.79,29.14,92.82314170633468,96.3383376052728,95.27645551080191,24.569754668619552,0.05052206439299546,0.0,64.18,,,,,,,0.9029406973698946,1.0,0.2,0.2,5.4,4.02,-0.25555555555555565
liq_top_10_then_dynamic_factor,2026-03-25,2026-03-26,2026-04-09,10,1,5,,0.0,trusted,uses_signal_date_or_prior_data,0,equal,688048,长光华芯,半导体,半导体,0,dynamic_factor_score,99.00982546075917,73.17,99.00982546075917,73.17,89.94729647259857,98.96,29.3,92.47528377883559,93.88502380080557,95.02013914317101,40.4979860856829,0.07595381732699609,0.0,70.55,,,,,,,0.9029406973698946,1.0,0.2,0.2,219.19,230.05,0.0495460559332086
liq_top_10_then_dynamic_factor,2026-03-25,2026-03-26,2026-04-09,10,1,5,,0.0,trusted,uses_signal_date_or_prior_data,0,equal,600930,华电新能,新型电力,新型电力,0,dynamic_factor_score,98.88166727694372,83.32,98.88166727694372,83.32,89.64759672891493,98.77,29.24,98.60856829000366,97.87623581105822,97.03405346027097,17.026730135481507,0.027838315859571104,0.0,75.67,,,,,,,0.9029406973698946,1.0,0.2,0.2,7.29,6.03,-0.1728395061728395
liq_top_10_then_dynamic_factor,2026-03-25,2026-03-26,2026-04-09,10,1,5,,0.0,trusted,uses_signal_date_or_prior_data,0,equal,688195,腾景科技,元器件,元器件,0,dynamic_factor_score,98.39649700964236,74.45,98.39649700964236,74.45,86.85234956670328,99.07,28.7,91.8161845477847,92.84145001830831,95.56938850238008,19.60820212376419,0.053715989118034956,0.0,71.35,,,,,,,0.9029406973698946,1.0,0.2,0.2,270.5,331.1,0.22402957486136788
liq_top_20_then_dynamic_factor,2026-03-25,2026-03-26,2026-04-09,10,1,5,,0.0,trusted,uses_signal_date_or_prior_data,0,equal,001309,德明利,半导体,半导体,0,dynamic_factor_score,99.29665568167948,77.38,99.29665568167948,77.38,92.72176736238252,98.13,29.81,91.23031856462835,86.54339069937753,98.77334309776639,69.315269132186,0.055700594944276385,0.0,71.36,,,,,,,0.9029406973698946,1.0,0.2,0.2,361.4006,406.58,0.1250119673293293
liq_top_20_then_dynamic_factor,2026-03-25,2026-03-26,2026-04-09,10,1,5,,0.0,trusted,uses_signal_date_or_prior_data,0,equal,601016,节能风电,新型电力,新型电力,0,dynamic_factor_score,99.02050530941047,72.71,99.02050530941047,72.71,88.61715610887344,99.79,29.14,92.82314170633468,96.3383376052728,95.27645551080191,24.569754668619552,0.05052206439299546,0.0,64.18,,,,,,,0.9029406973698946,1.0,0.2,0.2,5.4,4.02,-0.25555555555555565
liq_top_20_then_dynamic_factor,2026-03-25,2026-03-26,2026-04-09,10,1,5,,0.0,trusted,uses_signal_date_or_prior_data,0,equal,688048,长光华芯,半导体,半导体,0,dynamic_factor_score,99.00982546075917,73.17,99.00982546075917,73.17,89.94729647259857,98.96,29.3,92.47528377883559,93.88502380080557,95.02013914317101,40.4979860856829,0.07595381732699609,0.0,70.55,,,,,,,0.9029406973698946,1.0,0.2,0.2,219.19,230.05,0.0495460559332086
liq_top_20_then_dynamic_factor,2026-03-25,2026-03-26,2026-04-09,10,1,5,,0.0,trusted,uses_signal_date_or_prior_data,0,equal,600930,华电新能,新型电力,新型电力,0,dynamic_factor_score,98.88166727694372,83.32,98.88166727694372,83.32,89.64759672891493,98.77,29.24,98.60856829000366,97.87623581105822,97.03405346027097,17.026730135481507,0.027838315859571104,0.0,75.67,,,,,,,0.9029406973698946,1.0,0.2,0.2,7.29,6.03,-0.1728395061728395
liq_top_20_then_dynamic_factor,2026-03-25,2026-03-26,2026-04-09,10,1,5,,0.0,trusted,uses_signal_date_or_prior_data,0,equal,688195,腾景科技,元器件,元器件,0,dynamic_factor_score,98.39649700964236,74.45,98.39649700964236,74.45,86.85234956670328,99.07,28.7,91.8161845477847,92.84145001830831,95.56938850238008,19.60820212376419,0.053715989118034956,0.0,71.35,,,,,,,0.9029406973698946,1.0,0.2,0.2,270.5,331.1,0.22402957486136788
liq_top_30_then_dynamic_factor,2026-03-25,2026-03-26,2026-04-09,10,1,5,,0.0,trusted,uses_signal_date_or_prior_data,0,equal,001309,德明利,半导体,半导体,0,dynamic_factor_score,99.29665568167948,77.38,99.29665568167948,77.38,92.72176736238252,98.13,29.81,91.23031856462835,86.54339069937753,98.77334309776639,69.315269132186,0.055700594944276385,0.0,71.36,,,,,,,0.9029406973698946,1.0,0.2,0.2,361.4006,406.58,0.1250119673293293
liq_top_30_then_dynamic_factor,2026-03-25,2026-03-26,2026-04-09,10,1,5,,0.0,trusted,uses_signal_date_or_prior_data,0,equal,601016,节能风电,新型电力,新型电力,0,dynamic_factor_score,99.02050530941047,72.71,99.02050530941047,72.71,88.61715610887344,99.79,29.14,92.82314170633468,96.3383376052728,95.27645551080191,24.569754668619552,0.05052206439299546,0.0,64.18,,,,,,,0.9029406973698946,1.0,0.2,0.2,5.4,4.02,-0.25555555555555565
liq_top_30_then_dynamic_factor,2026-03-25,2026-03-26,2026-04-09,10,1,5,,0.0,trusted,uses_signal_date_or_prior_data,0,equal,688048,长光华芯,半导体,半导体,0,dynamic_factor_score,99.00982546075917,73.17,99.00982546075917,73.17,89.94729647259857,98.96,29.3,92.47528377883559,93.88502380080557,95.02013914317101,40.4979860856829,0.07595381732699609,0.0,70.55,,,,,,,0.9029406973698946,1.0,0.2,0.2,219.19,230.05,0.0495460559332086
liq_top_30_then_dynamic_factor,2026-03-25,2026-03-26,2026-04-09,10,1,5,,0.0,trusted,uses_signal_date_or_prior_data,0,equal,600930,华电新能,新型电力,新型电力,0,dynamic_factor_score,98.88166727694372,83.32,98.88166727694372,83.32,89.64759672891493,98.77,29.24,98.60856829000366,97.87623581105822,97.03405346027097,17.026730135481507,0.027838315859571104,0.0,75.67,,,,,,,0.9029406973698946,1.0,0.2,0.2,7.29,6.03,-0.1728395061728395
liq_top_30_then_dynamic_factor,2026-03-25,2026-03-26,2026-04-09,10,1,5,,0.0,trusted,uses_signal_date_or_prior_data,0,equal,688195,腾景科技,元器件,元器件,0,dynamic_factor_score,98.39649700964236,74.45,98.39649700964236,74.45,86.85234956670328,99.07,28.7,91.8161845477847,92.84145001830831,95.56938850238008,19.60820212376419,0.053715989118034956,0.0,71.35,,,,,,,0.9029406973698946,1.0,0.2,0.2,270.5,331.1,0.22402957486136788
liq_top_20_then_dynamic_ic_factor,2026-03-25,2026-03-26,2026-04-09,10,1,5,,0.0,trusted,uses_signal_date_or_prior_data,0,equal,600396,华电辽能,火力发电,火力发电,0,dynamic_ic_factor_score,99.94389112314664,74.04,96.16746002685217,74.04,80.26175759794948,99.79,25.17,87.78835591358477,99.35920908092274,88.8685463200293,9.099231050897107,0.05386706678767768,0.0,61.91,,,,,,,0.9029406973698946,1.0,0.2,0.2,8.96,7.14,-0.2031250000000001
liq_top_20_then_dynamic_ic_factor,2026-03-25,2026-03-26,2026-04-09,10,1,5,,0.0,trusted,uses_signal_date_or_prior_data,0,equal,300720,海川智能,电器仪表,电器仪表,0,dynamic_ic_factor_score,99.92305101895907,78.8,95.62431343830099,78.8,78.82844623459052,99.79,24.29,96.97912852435006,96.48480410106188,65.78176492127426,27.059685097034052,0.04845087799452967,0.0,72.76,,,,,,,0.9029406973698946,1.0,0.2,0.2,72.22,65.07,-0.09900304624757694
liq_top_20_then_dynamic_ic_factor,2026-03-25,2026-03-26,2026-04-09,10,1,5,,0.0,trusted,uses_signal_date_or_prior_data,0,equal,000890,法尔胜,环境保护,环境保护,0,dynamic_ic_factor_score,99.81406967533178,69.06,88.29641157085315,69.06,78.73012815818382,49.07,27.06,84.29146832662029,76.73013548150861,83.77883559135849,17.15488831929696,0.05912033695094776,-0.027857142857142914,65.86,,,,,,,0.9029406973698946,1.0,0.2,0.2,13.31,15.79,0.1863260706235912
liq_top_20_then_dynamic_ic_factor,2026-03-25,2026-03-26,2026-04-09,10,1,5,,0.0,trusted,uses_signal_date_or_prior_data,0,equal,301658,首航新能,电气设备,电气设备,0,dynamic_ic_factor_score,99.81350023434538,67.48,87.96075918466983,67.48,80.5432393506652,49.07,26.24,93.3906993775174,95.38630538264373,81.87477114610033,2.892713291834493,0.08567091835148652,0.0,66.86,,,,,,,0.9029406973698946,1.0,0.2,0.2,58.18,41.4,-0.28841526297696807
liq_top_20_then_dynamic_ic_factor,2026-03-25,2026-03-26,2026-04-09,10,1,5,,0.0,trusted,uses_signal_date_or_prior_data,0,equal,000601,韶能股份,水力发电,水力发电,0,dynamic_ic_factor_score,99.77973081533,78.01,97.60466251678262,78.01,84.70305382643721,99.38,26.88,97.16221164408641,96.63127059685097,96.0820212376419,5.236177224459905,0.06545282132237724,0.0,65.43,,,,,,,0.9029406973698946,1.0,0.2,0.2,8.89,6.4,-0.2800899887514061
liq_top_20_then_bs_v2,2026-03-25,2026-03-26,2026-04-09,10,1,5,,0.0,trusted,uses_signal_date_or_prior_data,0,equal,600930,华电新能,新型电力,新型电力,0,bs_score_v2,75.67,83.32,98.88166727694372,83.32,89.64759672891493,98.77,29.24,98.60856829000366,97.87623581105822,97.03405346027097,17.026730135481507,0.027838315859571104,0.0,75.67,,,,,,,0.9029406973698946,1.0,0.2,0.2,7.29,6.03,-0.1728395061728395
liq_top_20_then_bs_v2,2026-03-25,2026-03-26,2026-04-09,10,1,5,,0.0,trusted,uses_signal_date_or_prior_data,0,equal,002150,正泰电源,机械基件,机械基件,0,bs_score_v2,74.44,80.76,97.85945319174905,80.76,87.10208226534847,98.74,27.14,98.79165140974003,98.2240937385573,91.88941779567924,26.400585865983157,0.055066781052620056,0.0,74.44,,,,,,,0.9029406973698946,1.0,0.2,0.2,37.51,32.78,-0.12609970674486792
liq_top_20_then_bs_v2,2026-03-25,2026-03-26,2026-04-09,10,1,5,,0.0,trusted,uses_signal_date_or_prior_data,0,equal,000767,晋控电力,火力发电,火力发电,0,bs_score_v2,74.06,79.29,96.50158672037104,79.29,86.3997485658489,99.32,26.11,97.1072867081655,80.26363969242037,84.67594287806665,74.2402050530941,0.03628486728993061,0.0,74.06,,,,,,,0.9029406973698946,1.0,0.2,0.2,4.46,3.61,-0.1905829596412556
liq_top_20_then_bs_v2,2026-03-25,2026-03-26,2026-04-09,10,1,5,,0.0,trusted,uses_signal_date_or_prior_data,0,equal,003816,中国广核,新型电力,新型电力,0,bs_score_v2,73.7,79.58,97.20645673135601,79.58,87.93773709264006,98.97,27.12,94.74551446356647,90.79091907726108,92.51190040278287,53.33211277920176,0.017385324088446476,0.0,73.7,,,,,,,0.9029406973698946,1.0,0.2,0.2,4.47,4.54,0.015659955257270708
liq_top_20_then_bs_v2,2026-03-25,2026-03-26,2026-04-09,10,1,5,,0.0,trusted,uses_signal_date_or_prior_data,0,equal,603929,亚翔集成,装修装饰,装修装饰,0,bs_score_v2,73.13,81.69,97.28579274990847,81.69,83.78500671304774,99.4,26.44,97.85792749908458,94.41596484804101,93.35408275357013,7.945807396558037,0.055039051935349866,0.0,73.13,,,,,,,0.9029406973698946,1.0,0.2,0.2,202.31,198.99,-0.016410459196282923
liq_top_30_then_bs_v2,2026-03-25,2026-03-26,2026-04-09,10,1,5,,0.0,trusted,uses_signal_date_or_prior_data,0,equal,600930,华电新能,新型电力,新型电力,0,bs_score_v2,75.67,83.32,98.88166727694372,83.32,89.64759672891493,98.77,29.24,98.60856829000366,97.87623581105822,97.03405346027097,17.026730135481507,0.027838315859571104,0.0,75.67,,,,,,,0.9029406973698946,1.0,0.2,0.2,7.29,6.03,-0.1728395061728395
liq_top_30_then_bs_v2,2026-03-25,2026-03-26,2026-04-09,10,1,5,,0.0,trusted,uses_signal_date_or_prior_data,0,equal,002150,正泰电源,机械基件,机械基件,0,bs_score_v2,74.44,80.76,97.85945319174905,80.76,87.10208226534847,98.74,27.14,98.79165140974003,98.2240937385573,91.88941779567924,26.400585865983157,0.055066781052620056,0.0,74.44,,,,,,,0.9029406973698946,1.0,0.2,0.2,37.51,32.78,-0.12609970674486792
liq_top_30_then_bs_v2,2026-03-25,2026-03-26,2026-04-09,10,1,5,,0.0,trusted,uses_signal_date_or_prior_data,0,equal,000767,晋控电力,火力发电,火力发电,0,bs_score_v2,74.06,79.29,96.50158672037104,79.29,86.3997485658489,99.32,26.11,97.1072867081655,80.26363969242037,84.67594287806665,74.2402050530941,0.03628486728993061,0.0,74.06,,,,,,,0.9029406973698946,1.0,0.2,0.2,4.46,3.61,-0.1905829596412556
liq_top_30_then_bs_v2,2026-03-25,2026-03-26,2026-04-09,10,1,5,,0.0,trusted,uses_signal_date_or_prior_data,0,equal,003816,中国广核,新型电力,新型电力,0,bs_score_v2,73.7,79.58,97.20645673135601,79.58,87.93773709264006,98.97,27.12,94.74551446356647,90.79091907726108,92.51190040278287,53.33211277920176,0.017385324088446476,0.0,73.7,,,,,,,0.9029406973698946,1.0,0.2,0.2,4.47,4.54,0.015659955257270708
liq_top_30_then_bs_v2,2026-03-25,2026-03-26,2026-04-09,10,1,5,,0.0,trusted,uses_signal_date_or_prior_data,0,equal,603929,亚翔集成,装修装饰,装修装饰,0,bs_score_v2,73.13,81.69,97.28579274990847,81.69,83.78500671304774,99.4,26.44,97.85792749908458,94.41596484804101,93.35408275357013,7.945807396558037,0.055039051935349866,0.0,73.13,,,,,,,0.9029406973698946,1.0,0.2,0.2,202.31,198.99,-0.016410459196282923
tiered_liquidity_then_score,2026-03-25,2026-03-26,2026-04-09,10,1,5,,0.0,trusted,uses_signal_date_or_prior_data,0,equal,600930,华电新能,新型电力,新型电力,0,score,83.32,83.32,98.88166727694372,83.32,89.64759672891493,98.77,29.24,98.60856829000366,97.87623581105822,97.03405346027097,17.026730135481507,0.027838315859571104,0.0,75.67,,,,,,,0.9029406973698946,1.0,0.2,0.2,7.29,6.03,-0.1728395061728395
tiered_liquidity_then_score,2026-03-25,2026-03-26,2026-04-09,10,1,5,,0.0,trusted,uses_signal_date_or_prior_data,0,equal,000791,甘肃能源,水力发电,水力发电,1,score,80.89,80.89,96.5443061149762,80.89,81.18617600390579,98.76,25.91,96.22848773343098,89.1797876235811,84.8041010618821,12.96228487733431,0.0419693525022647,0.0,70.54,,,,,TRADE,,0.9029406973698946,1.0,0.2,0.2,9.25,7.21,-0.2205405405405405
tiered_liquidity_then_score,2026-03-25,2026-03-26,2026-04-09,10,1,5,,0.0,trusted,uses_signal_date_or_prior_data,0,equal,002150,正泰电源,机械基件,机械基件,0,score,80.76,80.76,97.85945319174905,80.76,87.10208226534847,98.74,27.14,98.79165140974003,98.2240937385573,91.88941779567924,26.400585865983157,0.055066781052620056,0.0,74.44,,,,,,,0.9029406973698946,1.0,0.2,0.2,37.51,32.78,-0.12609970674486792
tiered_liquidity_then_score,2026-03-25,2026-03-26,2026-04-09,10,1,5,,0.0,trusted,uses_signal_date_or_prior_data,0,equal,600905,三峡能源,新型电力,新型电力,0,score,80.29,80.29,97.42005370438179,80.29,88.83660685951423,98.37,28.18,96.75942878066643,87.87989747345296,95.75247162211645,43.665324057121936,0.013430553369717227,0.0,73.09,,,,,,,0.9029406973698946,1.0,0.2,0.2,4.55,4.1,-0.098901098901099
tiered_liquidity_then_score,2026-03-25,2026-03-26,2026-04-09,10,1,5,,0.0,trusted,uses_signal_date_or_prior_data,0,equal,003816,中国广核,新型电力,新型电力,0,score,79.58,79.58,97.20645673135601,79.58,87.93773709264006,98.97,27.12,94.74551446356647,90.79091907726108,92.51190040278287,53.33211277920176,0.017385324088446476,0.0,73.7,,,,,,,0.9029406973698946,1.0,0.2,0.2,4.47,4.54,0.015659955257270708
tiered_liquidity_then_liq_breakout_adj,2026-03-25,2026-03-26,2026-04-09,10,1,5,,0.0,trusted,uses_signal_date_or_prior_data,0,equal,600930,华电新能,新型电力,新型电力,0,score_liq_breakout_adj,83.32,83.32,98.88166727694372,83.32,89.64759672891493,98.77,29.24,98.60856829000366,97.87623581105822,97.03405346027097,17.026730135481507,0.027838315859571104,0.0,75.67,,,,,,,0.9029406973698946,1.0,0.2,0.2,7.29,6.03,-0.1728395061728395
tiered_liquidity_then_liq_breakout_adj,2026-03-25,2026-03-26,2026-04-09,10,1,5,,0.0,trusted,uses_signal_date_or_prior_data,0,equal,000791,甘肃能源,水力发电,水力发电,1,score_liq_breakout_adj,80.89,80.89,96.5443061149762,80.89,81.18617600390579,98.76,25.91,96.22848773343098,89.1797876235811,84.8041010618821,12.96228487733431,0.0419693525022647,0.0,70.54,,,,,TRADE,,0.9029406973698946,1.0,0.2,0.2,9.25,7.21,-0.2205405405405405
tiered_liquidity_then_liq_breakout_adj,2026-03-25,2026-03-26,2026-04-09,10,1,5,,0.0,trusted,uses_signal_date_or_prior_data,0,equal,002150,正泰电源,机械基件,机械基件,0,score_liq_breakout_adj,80.76,80.76,97.85945319174905,80.76,87.10208226534847,98.74,27.14,98.79165140974003,98.2240937385573,91.88941779567924,26.400585865983157,0.055066781052620056,0.0,74.44,,,,,,,0.9029406973698946,1.0,0.2,0.2,37.51,32.78,-0.12609970674486792
